i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,8.58,,,,,,,,,,,,,,,,,,,
2,8.13,9.17,,,,,,,,,,,,,,,,,,
3,7.67,8.72,9.65,,,,,,,,,,,,,,,,,
4,7.22,8.26,9.20,10.12,,,,,,,,,,,,,,,,
5,6.77,7.81,8.75,9.66,10.56,,,,,,,,,,,,,,,
6,6.32,7.36,8.30,9.21,10.11,11.00,,,,,,,,,,,,,,
7,5.87,6.91,7.84,8.76,9.66,10.55,11.43,,,,,,,,,,,,,
8,5.41,6.46,7.39,8.31,9.20,10.09,10.97,11.85,,,,,,,,,,,,
9,4.96,6.00,6.94,7.85,8.75,9.64,10.52,11.39,12.26,,,,,,,,,,,
10,4.51,5.55,6.49,7.40,8.30,9.19,10.07,10.94,11.81,12.68,,,,,,,,,,
11,4.06,5.10,6.03,6.95,7.85,8.74,9.62,10.49,11.36,12.22,13.08,,,,,,,,,
12,3.60,4.65,5.58,6.50,7.40,8.28,9.16,10.04,10.91,11.77,12.63,13.49,,,,,,,,
13,3.15,4.19,5.13,6.04,6.94,7.83,8.71,9.59,10.45,11.32,12.18,13.04,13.89,,,,,,,
14,2.70,3.74,4.68,5.59,6.49,7.38,8.26,9.13,10.00,10.87,11.73,12.59,13.44,14.29,,,,,,
15,2.25,3.29,4.23,5.14,6.04,6.93,7.81,8.68,9.55,10.41,11.28,12.13,12.99,13.84,14.69,,,,,
16,1.79,2.84,3.77,4.69,5.59,6.47,7.35,8.23,9.10,9.96,10.82,11.68,12.54,13.39,14.24,15.09,,,,
17,1.34,2.38,3.32,4.23,5.13,6.02,6.90,7.78,8.64,9.51,10.37,11.23,12.08,12.94,13.79,14.64,15.49,,,
18,0.89,1.93,2.87,3.78,4.68,5.57,6.45,7.32,8.19,9.06,9.92,10.77,11.63,12.48,13.33,14.18,15.03,15.88,,
19,0.43,1.48,2.41,3.32,4.22,5.10,5.98,6.85,7.72,8.58,9.44,10.29,11.15,12.00,12.85,13.70,14.54,15.39,16.23,
20,0.00,0.87,1.67,2.47,3.27,4.07,4.87,5.67,6.47,7.27,8.07,8.87,9.67,10.47,11.27,12.07,12.87,13.67,14.47,15.27
