i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,1.72,,,,,,,,,,,,,,,,,,
2,1.72,3.23,,,,,,,,,,,,,,,,,
3,1.72,3.23,4.57,,,,,,,,,,,,,,,,
4,1.72,3.23,4.57,5.86,,,,,,,,,,,,,,,
5,1.72,3.23,4.57,5.86,7.12,,,,,,,,,,,,,,
6,1.72,3.23,4.57,5.86,7.12,8.36,,,,,,,,,,,,,
7,1.72,3.23,4.57,5.86,7.12,8.36,9.57,,,,,,,,,,,,
8,1.72,3.23,4.57,5.86,7.12,8.36,9.57,10.77,,,,,,,,,,,
9,1.72,3.23,4.57,5.86,7.12,8.36,9.57,10.77,11.96,,,,,,,,,,
10,1.72,3.23,4.57,5.86,7.12,8.36,9.57,10.77,11.96,13.14,,,,,,,,,
11,1.72,3.23,4.57,5.86,7.12,8.36,9.57,10.77,11.96,13.14,14.30,,,,,,,,
12,1.72,3.23,4.57,5.86,7.12,8.36,9.57,10.77,11.96,13.14,14.30,15.46,,,,,,,
13,1.72,3.23,4.57,5.86,7.12,8.36,9.57,10.77,11.96,13.14,14.30,15.46,16.61,,,,,,
14,1.72,3.23,4.57,5.86,7.12,8.36,9.57,10.77,11.96,13.14,14.30,15.46,16.61,17.76,,,,,
15,1.72,3.23,4.57,5.86,7.12,8.36,9.57,10.77,11.96,13.14,14.30,15.46,16.61,17.76,18.90,,,,
16,1.72,3.23,4.57,5.86,7.12,8.36,9.57,10.77,11.96,13.14,14.30,15.46,16.61,17.76,18.90,20.03,,,
17,1.72,3.23,4.57,5.86,7.12,8.36,9.57,10.77,11.96,13.14,14.30,15.46,16.61,17.76,18.90,20.03,21.16,,
18,1.72,3.23,4.56,5.86,7.12,8.35,9.57,10.77,11.95,13.13,14.30,15.45,16.61,17.75,18.89,20.02,21.15,22.28,
19,1.55,2.98,4.31,5.60,6.84,8.06,9.27,10.45,11.63,12.79,13.95,15.10,16.24,17.38,18.51,19.63,20.76,21.88,22.99
