i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,3.64,,,,,,,,,,,,,,,,,,,
2,3.45,3.89,,,,,,,,,,,,,,,,,,
3,3.25,3.70,4.56,,,,,,,,,,,,,,,,,
4,3.06,3.50,4.37,5.21,,,,,,,,,,,,,,,,
5,2.86,3.31,4.17,5.02,5.86,,,,,,,,,,,,,,,
6,2.67,3.12,3.98,4.83,5.67,6.51,,,,,,,,,,,,,,
7,2.48,2.92,3.78,4.63,5.47,6.31,7.15,,,,,,,,,,,,,
8,2.28,2.73,3.59,4.44,5.28,6.12,6.95,7.78,,,,,,,,,,,,
9,2.09,2.53,3.39,4.24,5.08,5.92,6.76,7.59,8.42,,,,,,,,,,,
10,1.89,2.34,3.20,4.05,4.89,5.73,6.56,7.39,8.22,9.05,,,,,,,,,,
11,1.70,2.14,3.00,3.85,4.69,5.53,6.37,7.20,8.03,8.86,9.68,,,,,,,,,
12,1.50,1.95,2.81,3.66,4.50,5.34,6.17,7.00,7.83,8.66,9.49,10.32,,,,,,,,
13,1.31,1.75,2.61,3.46,4.31,5.14,5.98,6.81,7.64,8.47,9.29,10.12,10.94,,,,,,,
14,1.11,1.56,2.42,3.27,4.11,4.95,5.78,6.62,7.45,8.27,9.10,9.93,10.75,11.57,,,,,,
15,0.92,1.36,2.22,3.07,3.92,4.75,5.59,6.42,7.25,8.08,8.91,9.73,10.56,11.38,12.20,,,,,
16,0.72,1.17,2.03,2.88,3.72,4.56,5.39,6.23,7.06,7.88,8.71,9.54,10.36,11.18,12.01,12.83,,,,
17,0.53,0.97,1.83,2.68,3.53,4.36,5.20,6.03,6.86,7.69,8.52,9.34,10.17,10.99,11.81,12.63,13.46,,,
18,0.33,0.78,1.64,2.49,3.33,4.17,5.00,5.84,6.67,7.49,8.32,9.15,9.97,10.79,11.62,12.44,13.26,14.09,,
19,0.14,0.58,1.44,2.29,3.13,3.97,4.80,5.64,6.46,7.29,8.12,8.94,9.77,10.59,11.41,12.23,13.05,13.88,14.72,
20,0.00,0.36,1.16,1.96,2.76,3.56,4.36,5.16,5.96,6.76,7.56,8.36,9.16,9.96,10.76,11.56,12.36,13.16,13.96,14.76
