i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,4.48,,,,,,,,,,,,,,,,,,,
2,4.24,4.89,,,,,,,,,,,,,,,,,,
3,4.00,4.65,5.52,,,,,,,,,,,,,,,,,
4,3.76,4.42,5.29,6.14,,,,,,,,,,,,,,,,
5,3.53,4.18,5.05,5.90,6.75,,,,,,,,,,,,,,,
6,3.29,3.94,4.81,5.67,6.52,7.36,,,,,,,,,,,,,,
7,3.05,3.70,4.57,5.43,6.28,7.12,7.96,,,,,,,,,,,,,
8,2.82,3.47,4.34,5.19,6.04,6.89,7.73,8.57,,,,,,,,,,,,
9,2.58,3.23,4.10,4.96,5.80,6.65,7.49,8.33,9.16,,,,,,,,,,,
10,2.34,2.99,3.86,4.72,5.57,6.41,7.25,8.09,8.93,9.76,,,,,,,,,,
11,2.10,2.75,3.62,4.48,5.33,6.17,7.02,7.85,8.69,9.52,10.35,,,,,,,,,
12,1.87,2.52,3.39,4.24,5.09,5.94,6.78,7.62,8.45,9.28,10.12,10.95,,,,,,,,
13,1.63,2.28,3.15,4.01,4.86,5.70,6.54,7.38,8.21,9.05,9.88,10.71,11.54,,,,,,,
14,1.39,2.04,2.91,3.77,4.62,5.46,6.30,7.14,7.98,8.81,9.64,10.47,11.30,12.13,,,,,,
15,1.15,1.81,2.67,3.53,4.38,5.23,6.07,6.90,7.74,8.57,9.40,10.23,11.06,11.89,12.72,,,,,
16,0.92,1.57,2.44,3.29,4.14,4.99,5.83,6.67,7.50,8.33,9.17,10.00,10.83,11.65,12.48,13.31,,,,
17,0.68,1.33,2.20,3.06,3.91,4.75,5.59,6.43,7.26,8.10,8.93,9.76,10.59,11.42,12.24,13.07,13.89,,,
18,0.44,1.09,1.96,2.82,3.67,4.51,5.35,6.19,7.03,7.86,8.69,9.52,10.35,11.18,12.01,12.83,13.66,14.48,,
19,0.21,0.85,1.72,2.58,3.42,4.27,5.11,5.95,6.78,7.61,8.44,9.27,10.10,10.93,11.75,12.58,13.40,14.23,15.05,
20,0.00,0.56,1.36,2.16,2.96,3.76,4.56,5.36,6.16,6.96,7.76,8.56,9.36,10.16,10.96,11.76,12.56,13.36,14.16,14.96
