i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,8.64,,,,,,,,,,,,,,,,,,,
2,8.19,9.31,,,,,,,,,,,,,,,,,,
3,7.74,8.86,9.79,,,,,,,,,,,,,,,,,
4,7.28,8.41,9.34,10.25,,,,,,,,,,,,,,,,
5,6.83,7.95,8.89,9.80,10.69,,,,,,,,,,,,,,,
6,6.38,7.50,8.43,9.34,10.24,11.13,,,,,,,,,,,,,,
7,5.92,7.05,7.98,8.89,9.79,10.67,11.55,,,,,,,,,,,,,
8,5.47,6.59,7.52,8.44,9.33,10.22,11.10,11.97,,,,,,,,,,,,
9,5.02,6.14,7.07,7.98,8.88,9.77,10.64,11.52,12.38,,,,,,,,,,,
10,4.56,5.69,6.62,7.53,8.43,9.31,10.19,11.06,11.93,12.80,,,,,,,,,,
11,4.11,5.23,6.16,7.08,7.97,8.86,9.74,10.61,11.48,12.34,13.20,,,,,,,,,
12,3.65,4.78,5.71,6.62,7.52,8.40,9.28,10.16,11.02,11.89,12.75,13.61,,,,,,,,
13,3.20,4.33,5.26,6.17,7.07,7.95,8.83,9.70,10.57,11.44,12.30,13.15,14.01,,,,,,,
14,2.75,3.87,4.80,5.71,6.61,7.50,8.38,9.25,10.12,10.98,11.84,12.70,13.56,14.41,,,,,,
15,2.29,3.42,4.35,5.26,6.16,7.04,7.92,8.80,9.66,10.53,11.39,12.25,13.10,13.96,14.81,,,,,
16,1.84,2.96,3.90,4.81,5.70,6.59,7.47,8.34,9.21,10.07,10.94,11.79,12.65,13.50,14.35,15.20,,,,
17,1.39,2.51,3.44,4.35,5.25,6.14,7.02,7.89,8.76,9.62,10.48,11.34,12.20,13.05,13.90,14.75,15.60,,,
18,0.93,2.06,2.99,3.90,4.80,5.68,6.56,7.43,8.30,9.17,10.03,10.88,11.74,12.59,13.44,14.29,15.14,15.99,,
19,0.48,1.61,2.53,3.44,4.33,5.22,6.09,6.96,7.83,8.69,9.55,10.40,11.26,12.11,12.96,13.80,14.65,15.50,16.34,
20,0.00,0.96,1.76,2.56,3.36,4.16,4.96,5.76,6.56,7.36,8.16,8.96,9.76,10.56,11.36,12.16,12.96,13.76,14.56,15.36
