i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,2.21,,,,,,,,,,,,,,,,,,
2,2.21,3.61,,,,,,,,,,,,,,,,,
3,2.21,3.61,4.96,,,,,,,,,,,,,,,,
4,2.21,3.61,4.96,6.26,,,,,,,,,,,,,,,
5,2.21,3.61,4.96,6.26,7.53,,,,,,,,,,,,,,
6,2.21,3.61,4.96,6.26,7.53,8.76,,,,,,,,,,,,,
7,2.21,3.61,4.96,6.26,7.53,8.76,9.98,,,,,,,,,,,,
8,2.21,3.61,4.96,6.26,7.53,8.76,9.98,11.18,,,,,,,,,,,
9,2.21,3.61,4.96,6.26,7.53,8.76,9.98,11.18,12.37,,,,,,,,,,
10,2.21,3.61,4.96,6.26,7.53,8.76,9.98,11.18,12.37,13.55,,,,,,,,,
11,2.21,3.61,4.96,6.26,7.53,8.76,9.98,11.18,12.37,13.55,14.72,,,,,,,,
12,2.21,3.61,4.96,6.26,7.53,8.76,9.98,11.18,12.37,13.55,14.72,15.88,,,,,,,
13,2.21,3.61,4.96,6.26,7.53,8.76,9.98,11.18,12.37,13.55,14.72,15.88,17.03,,,,,,
14,2.21,3.61,4.96,6.26,7.53,8.76,9.98,11.18,12.37,13.55,14.72,15.88,17.03,18.18,,,,,
15,2.21,3.61,4.96,6.26,7.53,8.76,9.98,11.18,12.37,13.55,14.72,15.88,17.03,18.18,19.32,,,,
16,2.21,3.61,4.96,6.26,7.53,8.76,9.98,11.18,12.37,13.55,14.72,15.88,17.03,18.18,19.32,20.46,,,
17,2.21,3.61,4.96,6.26,7.52,8.76,9.98,11.18,12.37,13.55,14.72,15.88,17.03,18.18,19.32,20.46,21.59,,
18,2.21,3.61,4.96,6.26,7.52,8.76,9.98,11.18,12.37,13.54,14.71,15.87,17.03,18.17,19.32,20.45,21.59,22.72,
19,1.95,3.37,4.70,5.98,7.22,8.44,9.64,10.83,12.01,13.18,14.33,15.49,16.63,17.77,18.90,20.03,21.16,22.28,23.40
