i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,7.84,,,,,,,,,,,,,,,,,,,
2,7.43,8.52,,,,,,,,,,,,,,,,,,
3,7.02,8.11,9.03,,,,,,,,,,,,,,,,,
4,6.61,7.70,8.61,9.51,,,,,,,,,,,,,,,,
5,6.20,7.29,8.20,9.10,9.98,,,,,,,,,,,,,,,
6,5.78,6.87,7.79,8.69,9.57,10.45,,,,,,,,,,,,,,
7,5.37,6.46,7.38,8.28,9.16,10.04,10.91,,,,,,,,,,,,,
8,4.96,6.05,6.97,7.86,8.75,9.62,10.49,11.36,,,,,,,,,,,,
9,4.55,5.64,6.55,7.45,8.34,9.21,10.08,10.95,11.81,,,,,,,,,,,
10,4.14,5.23,6.14,7.04,7.92,8.80,9.67,10.54,11.40,12.25,,,,,,,,,,
11,3.73,4.81,5.73,6.63,7.51,8.39,9.26,10.12,10.98,11.84,12.69,,,,,,,,,
12,3.31,4.40,5.32,6.22,7.10,7.98,8.85,9.71,10.57,11.43,12.28,13.13,,,,,,,,
13,2.90,3.99,4.91,5.80,6.69,7.57,8.43,9.30,10.16,11.02,11.87,12.72,13.57,,,,,,,
14,2.49,3.58,4.50,5.39,6.28,7.15,8.02,8.89,9.75,10.60,11.46,12.31,13.16,14.01,,,,,,
15,2.08,3.17,4.08,4.98,5.87,6.74,7.61,8.48,9.34,10.19,11.05,11.90,12.75,13.60,14.44,,,,,
16,1.67,2.76,3.67,4.57,5.45,6.33,7.20,8.06,8.92,9.78,10.64,11.49,12.34,13.18,14.03,14.87,,,,
17,1.25,2.34,3.26,4.16,5.04,5.92,6.79,7.65,8.51,9.37,10.22,11.07,11.92,12.77,13.62,14.46,15.30,,,
18,0.84,1.93,2.85,3.74,4.63,5.50,6.37,7.24,8.10,8.96,9.81,10.66,11.51,12.36,13.20,14.05,14.89,15.73,,
19,0.43,1.52,2.43,3.33,4.21,5.08,5.95,6.81,7.67,8.52,9.37,10.22,11.07,11.92,12.76,13.61,14.45,15.29,16.13,
20,0.00,0.94,1.74,2.54,3.34,4.14,4.94,5.74,6.54,7.34,8.14,8.94,9.74,10.54,11.34,12.14,12.94,13.74,14.54,15.34
