i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,8.60,,,,,,,,,,,,,,,,,,,
2,8.15,9.19,,,,,,,,,,,,,,,,,,
3,7.69,8.73,9.67,,,,,,,,,,,,,,,,,
4,7.24,8.28,9.22,10.13,,,,,,,,,,,,,,,,
5,6.79,7.83,8.76,9.68,10.58,,,,,,,,,,,,,,,
6,6.33,7.37,8.31,9.23,10.13,11.01,,,,,,,,,,,,,,
7,5.88,6.92,7.86,8.77,9.67,10.56,11.44,,,,,,,,,,,,,
8,5.43,6.47,7.40,8.32,9.22,10.11,10.99,11.86,,,,,,,,,,,,
9,4.97,6.01,6.95,7.87,8.76,9.65,10.53,11.41,12.28,,,,,,,,,,,
10,4.52,5.56,6.50,7.41,8.31,9.20,10.08,10.95,11.82,12.69,,,,,,,,,,
11,4.07,5.11,6.04,6.96,7.86,8.75,9.63,10.50,11.37,12.23,13.10,,,,,,,,,
12,3.61,4.65,5.59,6.51,7.40,8.29,9.17,10.05,10.92,11.78,12.64,13.50,,,,,,,,
13,3.16,4.20,5.14,6.05,6.95,7.84,8.72,9.59,10.46,11.33,12.19,13.05,13.90,,,,,,,
14,2.70,3.75,4.68,5.60,6.50,7.39,8.27,9.14,10.01,10.87,11.74,12.59,13.45,14.30,,,,,,
15,2.25,3.29,4.23,5.14,6.04,6.93,7.81,8.69,9.56,10.42,11.28,12.14,13.00,13.85,14.70,,,,,
16,1.80,2.84,3.78,4.69,5.59,6.48,7.36,8.23,9.10,9.97,10.83,11.69,12.54,13.40,14.25,15.10,,,,
17,1.34,2.39,3.32,4.24,5.14,6.03,6.91,7.78,8.65,9.51,10.38,11.23,12.09,12.94,13.79,14.64,15.49,,,
18,0.89,1.93,2.87,3.78,4.68,5.57,6.45,7.32,8.19,9.06,9.92,10.78,11.63,12.49,13.34,14.19,15.04,15.88,,
19,0.43,1.48,2.41,3.32,4.22,5.10,5.98,6.85,7.72,8.58,9.44,10.30,11.15,12.00,12.85,13.70,14.55,15.39,16.24,
20,0.00,0.87,1.67,2.47,3.27,4.07,4.87,5.67,6.47,7.27,8.07,8.87,9.67,10.47,11.27,12.07,12.87,13.67,14.47,15.27
