i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,2.93,,,,,,,,,,,,,,,,,,
2,2.93,4.38,,,,,,,,,,,,,,,,,
3,2.93,4.38,5.76,,,,,,,,,,,,,,,,
4,2.93,4.38,5.76,7.08,,,,,,,,,,,,,,,
5,2.93,4.38,5.76,7.08,8.36,,,,,,,,,,,,,,
6,2.93,4.38,5.76,7.08,8.36,9.62,,,,,,,,,,,,,
7,2.93,4.38,5.76,7.08,8.36,9.62,10.86,,,,,,,,,,,,
8,2.93,4.38,5.76,7.08,8.36,9.62,10.86,12.08,,,,,,,,,,,
9,2.93,4.38,5.76,7.08,8.36,9.62,10.86,12.08,13.29,,,,,,,,,,
10,2.93,4.38,5.76,7.08,8.36,9.62,10.86,12.08,13.29,14.48,,,,,,,,,
11,2.93,4.38,5.76,7.08,8.36,9.62,10.86,12.08,13.29,14.48,15.67,,,,,,,,
12,2.93,4.38,5.76,7.08,8.36,9.62,10.86,12.08,13.29,14.48,15.67,16.85,,,,,,,
13,2.93,4.38,5.76,7.08,8.36,9.62,10.86,12.08,13.29,14.48,15.67,16.85,18.02,,,,,,
14,2.93,4.38,5.76,7.08,8.36,9.62,10.86,12.08,13.29,14.48,15.67,16.85,18.02,19.18,,,,,
15,2.93,4.38,5.76,7.08,8.36,9.62,10.86,12.08,13.29,14.48,15.67,16.85,18.02,19.18,20.34,,,,
16,2.93,4.38,5.76,7.08,8.36,9.62,10.86,12.08,13.29,14.48,15.67,16.85,18.02,19.18,20.34,21.49,,,
17,2.93,4.38,5.76,7.08,8.36,9.62,10.86,12.08,13.29,14.48,15.67,16.85,18.02,19.18,20.34,21.49,22.64,,
18,2.93,4.38,5.76,7.08,8.36,9.62,10.86,12.08,13.28,14.48,15.66,16.84,18.01,19.17,20.33,21.48,22.63,23.77,
19,2.71,4.10,5.42,6.71,7.97,9.21,10.43,11.63,12.82,14.00,15.18,16.34,17.50,18.65,19.80,20.94,22.08,23.22,24.35
