i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,7.74,,,,,,,,,,,,,,,,,,,
2,7.33,8.30,,,,,,,,,,,,,,,,,,
3,6.92,7.89,8.81,,,,,,,,,,,,,,,,,
4,6.51,7.48,8.40,9.30,,,,,,,,,,,,,,,,
5,6.10,7.07,7.99,8.89,9.78,,,,,,,,,,,,,,,
6,5.69,6.66,7.58,8.49,9.37,10.25,,,,,,,,,,,,,,
7,5.28,6.26,7.18,8.08,8.96,9.84,10.71,,,,,,,,,,,,,
8,4.87,5.85,6.77,7.67,8.55,9.43,10.30,11.17,,,,,,,,,,,,
9,4.46,5.44,6.36,7.26,8.15,9.02,9.89,10.76,11.62,,,,,,,,,,,
10,4.05,5.03,5.95,6.85,7.74,8.61,9.48,10.35,11.21,12.07,,,,,,,,,,
11,3.65,4.62,5.54,6.44,7.33,8.20,9.08,9.94,10.80,11.66,12.51,,,,,,,,,
12,3.24,4.21,5.13,6.03,6.92,7.80,8.67,9.53,10.39,11.25,12.11,12.96,,,,,,,,
13,2.83,3.80,4.72,5.62,6.51,7.39,8.26,9.12,9.98,10.84,11.70,12.55,13.40,,,,,,,
14,2.42,3.39,4.31,5.21,6.10,6.98,7.85,8.71,9.58,10.43,11.29,12.14,12.99,13.84,,,,,,
15,2.01,2.98,3.90,4.80,5.69,6.57,7.44,8.30,9.17,10.02,10.88,11.73,12.58,13.43,14.27,,,,,
16,1.60,2.57,3.49,4.39,5.28,6.16,7.03,7.90,8.76,9.61,10.47,11.32,12.17,13.02,13.86,14.71,,,,
17,1.19,2.16,3.08,3.98,4.87,5.75,6.62,7.49,8.35,9.21,10.06,10.91,11.76,12.61,13.45,14.30,15.14,,,
18,0.78,1.75,2.67,3.57,4.46,5.34,6.21,7.08,7.94,8.79,9.65,10.50,11.35,12.20,13.04,13.89,14.73,15.57,,
19,0.37,1.34,2.26,3.16,4.04,4.92,5.79,6.65,7.51,8.36,9.22,10.07,10.92,11.76,12.61,13.45,14.29,15.13,15.97,
20,0.00,0.81,1.61,2.41,3.21,4.01,4.81,5.61,6.41,7.21,8.01,8.81,9.61,10.41,11.21,12.01,12.81,13.61,14.41,15.21
