i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,2.22,,,,,,,,,,,,,,,,,,
2,2.22,3.62,,,,,,,,,,,,,,,,,
3,2.22,3.62,4.97,,,,,,,,,,,,,,,,
4,2.22,3.62,4.97,6.27,,,,,,,,,,,,,,,
5,2.22,3.62,4.97,6.27,7.53,,,,,,,,,,,,,,
6,2.22,3.62,4.97,6.27,7.53,8.77,,,,,,,,,,,,,
7,2.22,3.62,4.97,6.27,7.53,8.77,9.99,,,,,,,,,,,,
8,2.22,3.62,4.97,6.27,7.53,8.77,9.99,11.19,,,,,,,,,,,
9,2.22,3.62,4.97,6.27,7.53,8.77,9.99,11.19,12.38,,,,,,,,,,
10,2.22,3.62,4.97,6.27,7.53,8.77,9.99,11.19,12.38,13.55,,,,,,,,,
11,2.22,3.62,4.97,6.27,7.53,8.77,9.99,11.19,12.38,13.55,14.72,,,,,,,,
12,2.22,3.62,4.97,6.27,7.53,8.77,9.99,11.19,12.38,13.55,14.72,15.88,,,,,,,
13,2.22,3.62,4.97,6.27,7.53,8.77,9.99,11.19,12.38,13.55,14.72,15.88,17.03,,,,,,
14,2.22,3.62,4.97,6.27,7.53,8.77,9.99,11.19,12.38,13.55,14.72,15.88,17.03,18.18,,,,,
15,2.22,3.62,4.97,6.27,7.53,8.77,9.99,11.19,12.38,13.55,14.72,15.88,17.03,18.18,19.32,,,,
16,2.22,3.62,4.97,6.27,7.53,8.77,9.99,11.19,12.38,13.55,14.72,15.88,17.03,18.18,19.32,20.46,,,
17,2.22,3.62,4.97,6.27,7.53,8.77,9.99,11.19,12.38,13.55,14.72,15.88,17.03,18.18,19.32,20.46,21.59,,
18,2.22,3.62,4.97,6.27,7.53,8.77,9.99,11.18,12.37,13.55,14.71,15.87,17.03,18.18,19.32,20.45,21.59,22.71,
19,1.97,3.39,4.71,5.99,7.23,8.45,9.66,10.84,12.02,13.18,14.34,15.49,16.63,17.77,18.91,20.04,21.16,22.28,23.40
