i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,2.29,,,,,,,,,,,,,,,,,,
2,2.29,3.66,,,,,,,,,,,,,,,,,
3,2.29,3.66,5.05,,,,,,,,,,,,,,,,
4,2.29,3.66,5.05,6.39,,,,,,,,,,,,,,,
5,2.29,3.66,5.05,6.39,7.70,,,,,,,,,,,,,,
6,2.29,3.66,5.05,6.39,7.70,8.98,,,,,,,,,,,,,
7,2.29,3.66,5.05,6.39,7.70,8.98,10.23,,,,,,,,,,,,
8,2.29,3.66,5.05,6.39,7.70,8.98,10.23,11.46,,,,,,,,,,,
9,2.29,3.66,5.05,6.39,7.70,8.98,10.23,11.46,12.68,,,,,,,,,,
10,2.29,3.66,5.05,6.39,7.70,8.98,10.23,11.46,12.68,13.89,,,,,,,,,
11,2.29,3.66,5.05,6.39,7.70,8.98,10.23,11.46,12.68,13.89,15.08,,,,,,,,
12,2.29,3.66,5.05,6.39,7.70,8.98,10.23,11.46,12.68,13.89,15.08,16.27,,,,,,,
13,2.29,3.66,5.05,6.39,7.70,8.98,10.23,11.46,12.68,13.89,15.08,16.27,17.44,,,,,,
14,2.29,3.66,5.05,6.39,7.70,8.98,10.23,11.46,12.68,13.89,15.08,16.27,17.44,18.61,,,,,
15,2.29,3.66,5.05,6.39,7.70,8.98,10.23,11.46,12.68,13.89,15.08,16.27,17.44,18.61,19.77,,,,
16,2.29,3.66,5.05,6.39,7.70,8.98,10.23,11.46,12.68,13.89,15.08,16.27,17.44,18.61,19.77,20.93,,,
17,2.29,3.66,5.05,6.39,7.70,8.98,10.23,11.46,12.68,13.89,15.08,16.26,17.44,18.61,19.77,20.93,22.08,,
18,2.29,3.66,5.05,6.39,7.70,8.98,10.23,11.46,12.68,13.88,15.08,16.26,17.43,18.60,19.76,20.92,22.07,23.22,
19,1.85,3.32,4.71,6.03,7.31,8.57,9.81,11.02,12.23,13.42,14.60,15.77,16.93,18.09,19.24,20.39,21.53,22.67,23.80
