i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,3.84,,,,,,,,,,,,,,,,,,,
2,3.63,4.23,,,,,,,,,,,,,,,,,,
3,3.43,4.03,4.89,,,,,,,,,,,,,,,,,
4,3.23,3.83,4.69,5.54,,,,,,,,,,,,,,,,
5,3.02,3.62,4.48,5.33,6.18,,,,,,,,,,,,,,,
6,2.82,3.42,4.28,5.13,5.97,6.81,,,,,,,,,,,,,,
7,2.62,3.22,4.08,4.93,5.77,6.61,7.44,,,,,,,,,,,,,
8,2.41,3.01,3.87,4.72,5.57,6.40,7.24,8.07,,,,,,,,,,,,
9,2.21,2.81,3.67,4.52,5.36,6.20,7.04,7.87,8.70,,,,,,,,,,,
10,2.01,2.61,3.47,4.32,5.16,6.00,6.83,7.67,8.50,9.33,,,,,,,,,,
11,1.80,2.40,3.26,4.11,4.96,5.79,6.63,7.46,8.29,9.12,9.95,,,,,,,,,
12,1.60,2.20,3.06,3.91,4.75,5.59,6.43,7.26,8.09,8.92,9.75,10.57,,,,,,,,
13,1.40,2.00,2.86,3.71,4.55,5.39,6.22,7.06,7.89,8.72,9.54,10.37,11.19,,,,,,,
14,1.19,1.79,2.65,3.50,4.35,5.18,6.02,6.85,7.68,8.51,9.34,10.17,10.99,11.82,,,,,,
15,0.99,1.59,2.45,3.30,4.14,4.98,5.82,6.65,7.48,8.31,9.14,9.96,10.79,11.61,12.44,,,,,
16,0.79,1.39,2.25,3.10,3.94,4.78,5.61,6.45,7.28,8.11,8.93,9.76,10.58,11.41,12.23,13.05,,,,
17,0.58,1.18,2.04,2.89,3.74,4.57,5.41,6.24,7.07,7.90,8.73,9.56,10.38,11.21,12.03,12.85,13.67,,,
18,0.38,0.98,1.84,2.69,3.53,4.37,5.21,6.04,6.87,7.70,8.53,9.35,10.18,11.00,11.83,12.65,13.47,14.29,,
19,0.18,0.78,1.63,2.48,3.32,4.16,5.00,5.83,6.66,7.49,8.31,9.14,9.96,10.79,11.61,12.43,13.26,14.08,14.90,
20,0.00,0.52,1.32,2.12,2.92,3.72,4.52,5.32,6.12,6.92,7.72,8.52,9.32,10.12,10.92,11.72,12.52,13.32,14.12,14.92
