i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,2.81,,,,,,,,,,,,,,,,,,
2,2.81,4.26,,,,,,,,,,,,,,,,,
3,2.81,4.26,5.62,,,,,,,,,,,,,,,,
4,2.81,4.26,5.62,6.92,,,,,,,,,,,,,,,
5,2.81,4.26,5.62,6.92,8.19,,,,,,,,,,,,,,
6,2.81,4.26,5.62,6.92,8.19,9.43,,,,,,,,,,,,,
7,2.81,4.26,5.62,6.92,8.19,9.43,10.65,,,,,,,,,,,,
8,2.81,4.26,5.62,6.92,8.19,9.43,10.65,11.85,,,,,,,,,,,
9,2.81,4.26,5.62,6.92,8.19,9.43,10.65,11.85,13.05,,,,,,,,,,
10,2.81,4.26,5.62,6.92,8.19,9.43,10.65,11.85,13.05,14.23,,,,,,,,,
11,2.81,4.26,5.62,6.92,8.19,9.43,10.65,11.85,13.05,14.23,15.41,,,,,,,,
12,2.81,4.26,5.62,6.92,8.19,9.43,10.65,11.85,13.05,14.23,15.41,16.57,,,,,,,
13,2.81,4.26,5.62,6.92,8.19,9.43,10.65,11.85,13.05,14.23,15.41,16.57,17.74,,,,,,
14,2.81,4.26,5.62,6.92,8.19,9.43,10.65,11.85,13.05,14.23,15.41,16.57,17.74,18.89,,,,,
15,2.81,4.26,5.62,6.92,8.19,9.43,10.65,11.85,13.05,14.23,15.41,16.57,17.74,18.89,20.04,,,,
16,2.81,4.26,5.62,6.92,8.19,9.43,10.65,11.85,13.05,14.23,15.41,16.57,17.74,18.89,20.04,21.18,,,
17,2.80,4.26,5.62,6.92,8.19,9.43,10.65,11.85,13.05,14.23,15.41,16.57,17.73,18.89,20.04,21.18,22.32,,
18,2.81,4.26,5.62,6.92,8.19,9.42,10.64,11.85,13.04,14.23,15.40,16.57,17.73,18.88,20.03,21.17,22.31,23.45,
19,2.65,4.01,5.32,6.59,7.84,9.06,10.26,11.45,12.64,13.81,14.97,16.13,17.28,18.42,19.56,20.70,21.83,22.95,24.08
