i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,2.18,,,,,,,,,,,,,,,,,,
2,2.18,3.54,,,,,,,,,,,,,,,,,
3,2.18,3.54,4.91,,,,,,,,,,,,,,,,
4,2.18,3.54,4.91,6.24,,,,,,,,,,,,,,,
5,2.18,3.54,4.91,6.24,7.53,,,,,,,,,,,,,,
6,2.18,3.54,4.91,6.24,7.53,8.80,,,,,,,,,,,,,
7,2.18,3.54,4.91,6.24,7.53,8.80,10.04,,,,,,,,,,,,
8,2.18,3.54,4.91,6.24,7.53,8.80,10.04,11.26,,,,,,,,,,,
9,2.18,3.54,4.91,6.24,7.53,8.80,10.04,11.26,12.47,,,,,,,,,,
10,2.18,3.54,4.91,6.24,7.53,8.80,10.04,11.26,12.47,13.66,,,,,,,,,
11,2.18,3.54,4.91,6.24,7.53,8.80,10.04,11.26,12.47,13.66,14.85,,,,,,,,
12,2.18,3.54,4.91,6.24,7.53,8.80,10.04,11.26,12.47,13.66,14.85,16.02,,,,,,,
13,2.18,3.54,4.91,6.24,7.53,8.80,10.04,11.26,12.47,13.66,14.85,16.02,17.19,,,,,,
14,2.18,3.54,4.91,6.24,7.53,8.80,10.04,11.26,12.47,13.66,14.85,16.02,17.19,18.35,,,,,
15,2.18,3.54,4.91,6.24,7.53,8.80,10.04,11.26,12.47,13.66,14.85,16.02,17.19,18.35,19.51,,,,
16,2.18,3.54,4.91,6.24,7.53,8.80,10.04,11.26,12.47,13.66,14.85,16.02,17.19,18.35,19.51,20.65,,,
17,2.18,3.54,4.91,6.24,7.53,8.79,10.04,11.26,12.47,13.66,14.85,16.02,17.19,18.35,19.50,20.65,21.80,,
18,2.19,3.54,4.91,6.24,7.53,8.79,10.03,11.26,12.46,13.66,14.84,16.02,17.18,18.34,19.50,20.65,21.79,22.93,
19,1.77,3.23,4.60,5.91,7.18,8.43,9.65,10.86,12.05,13.23,14.41,15.57,16.73,17.88,19.02,20.16,21.30,22.43,23.56
