i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,1.95,,,,,,,,,,,,,,,,,,
2,1.95,3.50,,,,,,,,,,,,,,,,,
3,1.95,3.50,4.88,,,,,,,,,,,,,,,,
4,1.95,3.50,4.88,6.23,,,,,,,,,,,,,,,
5,1.95,3.50,4.88,6.23,7.55,,,,,,,,,,,,,,
6,1.95,3.50,4.88,6.23,7.55,8.83,,,,,,,,,,,,,
7,1.95,3.50,4.88,6.23,7.55,8.83,10.09,,,,,,,,,,,,
8,1.95,3.50,4.88,6.23,7.55,8.83,10.09,11.33,,,,,,,,,,,
9,1.95,3.50,4.88,6.23,7.55,8.83,10.09,11.33,12.55,,,,,,,,,,
10,1.95,3.50,4.88,6.23,7.55,8.83,10.09,11.33,12.55,13.76,,,,,,,,,
11,1.95,3.50,4.88,6.23,7.55,8.83,10.09,11.33,12.55,13.76,14.96,,,,,,,,
12,1.95,3.50,4.88,6.23,7.55,8.83,10.09,11.33,12.55,13.76,14.96,16.14,,,,,,,
13,1.95,3.50,4.88,6.23,7.55,8.83,10.09,11.33,12.55,13.76,14.96,16.14,17.32,,,,,,
14,1.95,3.50,4.88,6.23,7.55,8.83,10.09,11.33,12.55,13.76,14.96,16.14,17.32,18.50,,,,,
15,1.95,3.50,4.88,6.23,7.55,8.83,10.09,11.33,12.55,13.76,14.96,16.14,17.32,18.50,19.66,,,,
16,1.95,3.50,4.88,6.23,7.55,8.83,10.09,11.33,12.55,13.76,14.96,16.14,17.32,18.49,19.66,20.82,,,
17,1.94,3.50,4.88,6.23,7.54,8.83,10.09,11.33,12.55,13.76,14.96,16.14,17.32,18.49,19.66,20.82,21.97,,
18,1.95,3.50,4.88,6.23,7.54,8.83,10.09,11.32,12.55,13.75,14.95,16.14,17.32,18.49,19.65,20.81,21.96,23.11,
19,1.66,3.13,4.53,5.86,7.16,8.42,9.66,10.89,12.09,13.29,14.47,15.65,16.81,17.97,19.13,20.28,21.42,22.56,23.69
