i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,8.52,,,,,,,,,,,,,,,,,,,
2,8.08,9.46,,,,,,,,,,,,,,,,,,
3,7.64,9.02,9.94,,,,,,,,,,,,,,,,,
4,7.19,8.58,9.50,10.40,,,,,,,,,,,,,,,,
5,6.75,8.14,9.05,9.95,10.84,,,,,,,,,,,,,,,
6,6.31,7.69,8.61,9.51,10.40,11.28,,,,,,,,,,,,,,
7,5.86,7.25,8.17,9.07,9.95,10.83,11.71,,,,,,,,,,,,,
8,5.42,6.81,7.72,8.62,9.51,10.39,11.26,12.13,,,,,,,,,,,,
9,4.98,6.36,7.28,8.18,9.07,9.95,10.82,11.69,12.55,,,,,,,,,,,
10,4.54,5.92,6.84,7.74,8.63,9.51,10.38,11.25,12.11,12.97,,,,,,,,,,
11,4.09,5.48,6.40,7.30,8.18,9.06,9.94,10.80,11.67,12.53,13.39,,,,,,,,,
12,3.65,5.04,5.95,6.85,7.74,8.62,9.49,10.36,11.22,12.08,12.94,13.80,,,,,,,,
13,3.21,4.59,5.51,6.41,7.30,8.18,9.05,9.92,10.78,11.64,12.50,13.35,14.21,,,,,,,
14,2.76,4.15,5.07,5.97,6.85,7.73,8.61,9.48,10.34,11.20,12.06,12.91,13.76,14.61,,,,,,
15,2.32,3.71,4.63,5.52,6.41,7.29,8.16,9.03,9.90,10.76,11.61,12.47,13.32,14.17,15.02,,,,,
16,1.88,3.26,4.18,5.08,5.97,6.85,7.72,8.59,9.45,10.31,11.17,12.03,12.88,13.73,14.58,15.42,,,,
17,1.44,2.82,3.74,4.64,5.53,6.41,7.28,8.15,9.01,9.87,10.73,11.58,12.44,13.29,14.13,14.98,15.83,,,
18,0.99,2.38,3.30,4.19,5.08,5.96,6.83,7.70,8.57,9.43,10.28,11.14,11.99,12.84,13.69,14.54,15.38,16.23,,
19,0.57,1.94,2.85,3.74,4.63,5.50,6.37,7.24,8.10,8.96,9.81,10.67,11.52,12.37,13.21,14.06,14.90,15.75,16.59,
20,0.00,1.24,2.04,2.84,3.64,4.44,5.24,6.04,6.84,7.64,8.44,9.24,10.04,10.84,11.64,12.44,13.24,14.04,14.84,15.64
