i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,8.58,,,,,,,,,,,,,,,,,,,
2,8.13,9.18,,,,,,,,,,,,,,,,,,
3,7.68,8.72,9.66,,,,,,,,,,,,,,,,,
4,7.23,8.27,9.21,10.12,,,,,,,,,,,,,,,,
5,6.77,7.82,8.76,9.67,10.57,,,,,,,,,,,,,,,
6,6.32,7.37,8.30,9.22,10.12,11.00,,,,,,,,,,,,,,
7,5.87,6.91,7.85,8.76,9.66,10.55,11.43,,,,,,,,,,,,,
8,5.42,6.46,7.40,8.31,9.21,10.10,10.98,11.85,,,,,,,,,,,,
9,4.96,6.01,6.95,7.86,8.76,9.65,10.53,11.40,12.27,,,,,,,,,,,
10,4.51,5.56,6.49,7.41,8.31,9.19,10.07,10.95,11.82,12.68,,,,,,,,,,
11,4.06,5.11,6.04,6.96,7.85,8.74,9.62,10.50,11.36,12.23,13.09,,,,,,,,,
12,3.61,4.65,5.59,6.50,7.40,8.29,9.17,10.04,10.91,11.78,12.64,13.50,,,,,,,,
13,3.15,4.20,5.14,6.05,6.95,7.84,8.72,9.59,10.46,11.32,12.19,13.04,13.90,,,,,,,
14,2.70,3.75,4.68,5.60,6.50,7.39,8.27,9.14,10.01,10.87,11.73,12.59,13.45,14.30,,,,,,
15,2.25,3.30,4.23,5.15,6.04,6.93,7.81,8.69,9.56,10.42,11.28,12.14,12.99,13.85,14.70,,,,,
16,1.80,2.84,3.78,4.69,5.59,6.48,7.36,8.23,9.10,9.97,10.83,11.69,12.54,13.40,14.25,15.10,,,,
17,1.35,2.39,3.33,4.24,5.14,6.03,6.91,7.78,8.65,9.52,10.38,11.23,12.09,12.94,13.79,14.64,15.49,,,
18,0.89,1.94,2.87,3.79,4.69,5.57,6.45,7.33,8.20,9.06,9.92,10.78,11.64,12.49,13.34,14.19,15.04,15.88,,
19,0.44,1.49,2.42,3.33,4.23,5.11,5.99,6.86,7.72,8.59,9.44,10.30,11.15,12.01,12.86,13.70,14.55,15.39,16.24,
20,0.00,0.87,1.67,2.47,3.27,4.07,4.87,5.67,6.47,7.27,8.07,8.87,9.67,10.47,11.27,12.07,12.87,13.67,14.47,15.27
