i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,8.27,,,,,,,,,,,,,,,,,,,
2,7.83,8.41,,,,,,,,,,,,,,,,,,
3,7.38,7.96,8.44,,,,,,,,,,,,,,,,,
4,6.94,7.52,8.00,8.45,,,,,,,,,,,,,,,,
5,6.49,7.07,7.55,8.00,8.44,,,,,,,,,,,,,,,
6,6.05,6.63,7.11,7.56,7.99,8.41,,,,,,,,,,,,,,
7,5.61,6.19,6.66,7.12,7.55,7.97,8.38,,,,,,,,,,,,,
8,5.16,5.74,6.22,6.67,7.11,7.53,7.94,8.34,,,,,,,,,,,,
9,4.72,5.30,5.78,6.23,6.66,7.08,7.49,7.90,8.29,,,,,,,,,,,
10,4.27,4.85,5.33,5.78,6.22,6.64,7.05,7.45,7.85,8.24,,,,,,,,,,
11,3.83,4.41,4.89,5.34,5.77,6.19,6.61,7.01,7.41,7.80,8.18,,,,,,,,,
12,3.38,3.97,4.44,4.89,5.33,5.75,6.16,6.56,6.96,7.35,7.74,8.12,,,,,,,,
13,2.94,3.52,4.00,4.45,4.88,5.31,5.72,6.12,6.52,6.91,7.30,7.68,8.06,,,,,,,
14,2.50,3.08,3.56,4.01,4.44,4.86,5.27,5.68,6.07,6.46,6.85,7.23,7.61,7.99,,,,,,
15,2.05,2.63,3.11,3.56,4.00,4.42,4.83,5.23,5.63,6.02,6.41,6.79,7.17,7.54,7.92,,,,,
16,1.61,2.19,2.67,3.12,3.55,3.97,4.38,4.79,5.18,5.57,5.96,6.34,6.72,7.10,7.47,7.84,,,,
17,1.17,1.74,2.22,2.67,3.10,3.52,3.93,4.34,4.73,5.12,5.51,5.89,6.27,6.64,7.02,7.38,7.75,,,
18,0.72,1.30,1.77,2.21,2.64,3.05,3.46,3.86,4.25,4.64,5.02,5.40,5.78,6.15,6.52,6.89,7.26,7.62,,
19,0.30,0.83,1.26,1.68,2.09,2.49,2.88,3.26,3.64,4.01,4.38,4.75,5.11,5.48,5.84,6.20,6.55,6.91,7.26,
20,0.00,0.35,0.65,0.95,1.25,1.55,1.85,2.15,2.45,2.75,3.05,3.35,3.65,3.95,4.25,4.55,4.85,5.15,5.45,5.75
