i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,8.64,,,,,,,,,,,,,,,,,,,
2,8.19,8.89,,,,,,,,,,,,,,,,,,
3,7.73,8.43,8.90,,,,,,,,,,,,,,,,,
4,7.28,7.98,8.45,8.89,,,,,,,,,,,,,,,,
5,6.83,7.52,7.99,8.44,8.87,,,,,,,,,,,,,,,
6,6.37,7.07,7.54,7.98,8.42,8.83,,,,,,,,,,,,,,
7,5.92,6.62,7.08,7.53,7.96,8.38,8.79,,,,,,,,,,,,,
8,5.46,6.16,6.63,7.08,7.51,7.93,8.34,8.74,,,,,,,,,,,,
9,5.01,5.71,6.18,6.62,7.05,7.47,7.88,8.28,8.68,,,,,,,,,,,
10,4.56,5.25,5.72,6.17,6.60,7.02,7.43,7.83,8.23,8.62,,,,,,,,,,
11,4.10,4.80,5.27,5.71,6.15,6.56,6.97,7.38,7.77,8.16,8.55,,,,,,,,,
12,3.65,4.35,4.81,5.26,5.69,6.11,6.52,6.92,7.32,7.71,8.09,8.48,,,,,,,,
13,3.19,3.89,4.36,4.81,5.24,5.66,6.07,6.47,6.86,7.25,7.64,8.02,8.40,,,,,,,
14,2.74,3.44,3.91,4.35,4.78,5.20,5.61,6.01,6.41,6.80,7.19,7.57,7.95,8.32,,,,,,
15,2.29,2.98,3.45,3.90,4.33,4.75,5.16,5.56,5.95,6.35,6.73,7.11,7.49,7.87,8.24,,,,,
16,1.83,2.53,3.00,3.44,3.87,4.29,4.70,5.10,5.50,5.89,6.28,6.66,7.04,7.41,7.79,8.16,,,,
17,1.38,2.07,2.54,2.98,3.41,3.83,4.24,4.64,5.04,5.43,5.81,6.19,6.57,6.95,7.32,7.69,8.06,,,
18,0.93,1.61,2.07,2.51,2.93,3.35,3.75,4.15,4.54,4.93,5.31,5.69,6.07,6.44,6.81,7.18,7.55,7.91,,
19,0.45,1.11,1.54,1.95,2.35,2.75,3.14,3.52,3.89,4.27,4.64,5.01,5.37,5.73,6.09,6.45,6.81,7.17,7.52,
20,0.00,0.51,0.81,1.11,1.41,1.71,2.01,2.31,2.61,2.91,3.21,3.51,3.81,4.11,4.41,4.71,5.01,5.31,5.61,5.91
