i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.29,,,,,,,,,,,,,,,,,,
2,0.29,1.17,,,,,,,,,,,,,,,,,
3,0.29,1.17,2.08,,,,,,,,,,,,,,,,
4,0.29,1.17,2.08,3.00,,,,,,,,,,,,,,,
5,0.29,1.17,2.08,3.00,3.94,,,,,,,,,,,,,,
6,0.29,1.17,2.08,3.00,3.94,4.88,,,,,,,,,,,,,
7,0.29,1.17,2.08,3.00,3.94,4.88,5.82,,,,,,,,,,,,
8,0.29,1.17,2.08,3.00,3.94,4.88,5.82,6.77,,,,,,,,,,,
9,0.29,1.17,2.08,3.00,3.94,4.88,5.82,6.77,7.72,,,,,,,,,,
10,0.29,1.17,2.08,3.00,3.94,4.88,5.82,6.77,7.72,8.67,,,,,,,,,
11,0.29,1.17,2.08,3.00,3.94,4.88,5.82,6.77,7.72,8.67,9.63,,,,,,,,
12,0.29,1.17,2.08,3.00,3.94,4.88,5.82,6.77,7.72,8.67,9.63,10.59,,,,,,,
13,0.29,1.17,2.08,3.00,3.94,4.88,5.82,6.77,7.72,8.67,9.63,10.59,11.54,,,,,,
14,0.29,1.17,2.08,3.00,3.94,4.88,5.82,6.77,7.72,8.67,9.63,10.59,11.54,12.50,,,,,
15,0.29,1.17,2.08,3.00,3.94,4.88,5.82,6.77,7.72,8.67,9.62,10.59,11.54,12.50,13.46,,,,
16,0.29,1.17,2.08,3.00,3.94,4.88,5.82,6.77,7.72,8.67,9.62,10.58,11.54,12.50,13.46,14.43,,,
17,0.29,1.17,2.08,3.00,3.93,4.87,5.82,6.76,7.71,8.66,9.62,10.58,11.54,12.49,13.46,14.42,15.38,,
18,0.28,1.15,2.06,2.97,3.90,4.84,5.78,6.72,7.67,8.62,9.58,10.54,11.49,12.45,13.41,14.37,15.34,16.30,
19,0.21,1.02,1.89,2.78,3.69,4.61,5.53,6.46,7.39,8.33,9.28,10.22,11.16,12.12,13.06,14.02,14.97,15.93,16.89
