i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,8.61,,,,,,,,,,,,,,,,,,,
2,8.16,8.80,,,,,,,,,,,,,,,,,,
3,7.70,8.35,8.81,,,,,,,,,,,,,,,,,
4,7.24,7.89,8.36,8.81,,,,,,,,,,,,,,,,
5,6.79,7.43,7.90,8.35,8.79,,,,,,,,,,,,,,,
6,6.33,6.98,7.45,7.90,8.33,8.76,,,,,,,,,,,,,,
7,5.88,6.52,6.99,7.44,7.88,8.30,8.71,,,,,,,,,,,,,
8,5.42,6.06,6.53,6.99,7.42,7.84,8.26,8.66,,,,,,,,,,,,
9,4.96,5.61,6.08,6.53,6.96,7.39,7.80,8.21,8.61,,,,,,,,,,,
10,4.51,5.15,5.62,6.07,6.51,6.93,7.34,7.75,8.15,8.54,,,,,,,,,,
11,4.05,4.69,5.16,5.62,6.05,6.47,6.89,7.29,7.69,8.09,8.48,,,,,,,,,
12,3.59,4.24,4.71,5.16,5.60,6.02,6.43,6.84,7.24,7.63,8.02,8.40,,,,,,,,
13,3.14,3.78,4.25,4.70,5.14,5.56,5.98,6.38,6.78,7.17,7.56,7.95,8.33,,,,,,,
14,2.68,3.33,3.79,4.25,4.68,5.11,5.52,5.92,6.32,6.72,7.11,7.49,7.87,8.25,,,,,,
15,2.22,2.87,3.34,3.79,4.23,4.65,5.06,5.47,5.87,6.26,6.65,7.03,7.42,7.79,8.17,,,,,
16,1.77,2.41,2.88,3.33,3.77,4.19,4.60,5.01,5.41,5.80,6.19,6.58,6.96,7.33,7.71,8.08,,,,
17,1.31,1.95,2.42,2.87,3.31,3.73,4.14,4.55,4.94,5.34,5.73,6.11,6.49,6.87,7.24,7.61,7.98,,,
18,0.86,1.49,1.95,2.39,2.82,3.24,3.65,4.05,4.45,4.84,5.22,5.60,5.98,6.36,6.73,7.10,7.47,7.83,,
19,0.38,0.99,1.42,1.84,2.25,2.65,3.04,3.42,3.80,4.18,4.55,4.92,5.28,5.65,6.01,6.37,6.73,7.08,7.44,
20,0.00,0.44,0.74,1.04,1.34,1.64,1.94,2.24,2.54,2.84,3.14,3.44,3.74,4.04,4.34,4.64,4.94,5.24,5.54,5.84
