i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,8.51,,,,,,,,,,,,,,,,,,,
2,8.05,8.65,,,,,,,,,,,,,,,,,,
3,7.60,8.19,8.68,,,,,,,,,,,,,,,,,
4,7.14,7.74,8.22,8.68,,,,,,,,,,,,,,,,
5,6.68,7.28,7.77,8.22,8.66,,,,,,,,,,,,,,,
6,6.23,6.82,7.31,7.76,8.21,8.63,,,,,,,,,,,,,,
7,5.77,6.36,6.85,7.31,7.75,8.18,8.59,,,,,,,,,,,,,
8,5.31,5.91,6.39,6.85,7.29,7.72,8.14,8.55,,,,,,,,,,,,
9,4.85,5.45,5.94,6.39,6.83,7.26,7.68,8.09,8.49,,,,,,,,,,,
10,4.40,4.99,5.48,5.94,6.38,6.80,7.22,7.63,8.03,8.43,,,,,,,,,,
11,3.94,4.54,5.02,5.48,5.92,6.35,6.76,7.17,7.58,7.97,8.36,,,,,,,,,
12,3.48,4.08,4.57,5.02,5.46,5.89,6.31,6.72,7.12,7.52,7.91,8.29,,,,,,,,
13,3.03,3.62,4.11,4.57,5.01,5.43,5.85,6.26,6.66,7.06,7.45,7.84,8.22,,,,,,,
14,2.57,3.16,3.65,4.11,4.55,4.98,5.39,5.80,6.20,6.60,6.99,7.38,7.76,8.14,,,,,,
15,2.11,2.71,3.19,3.65,4.09,4.52,4.94,5.34,5.75,6.14,6.53,6.92,7.30,7.68,8.06,,,,,
16,1.66,2.25,2.74,3.19,3.63,4.06,4.48,4.89,5.29,5.68,6.08,6.46,6.84,7.22,7.60,7.97,,,,
17,1.20,1.79,2.28,2.73,3.17,3.60,4.01,4.42,4.82,5.22,5.61,5.99,6.38,6.76,7.13,7.51,7.88,,,
18,0.74,1.33,1.81,2.26,2.69,3.11,3.52,3.93,4.33,4.72,5.11,5.49,5.87,6.25,6.62,6.99,7.36,7.73,,
19,0.31,0.84,1.29,1.71,2.12,2.52,2.92,3.30,3.68,4.06,4.44,4.81,5.18,5.54,5.90,6.26,6.62,6.98,7.34,
20,0.00,0.36,0.66,0.96,1.26,1.56,1.86,2.16,2.46,2.76,3.06,3.36,3.66,3.96,4.26,4.56,4.86,5.16,5.46,5.76
