i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,8.32,,,,,,,,,,,,,,,,,,,
2,7.87,8.44,,,,,,,,,,,,,,,,,,
3,7.42,7.99,8.48,,,,,,,,,,,,,,,,,
4,6.97,7.54,8.03,8.49,,,,,,,,,,,,,,,,
5,6.52,7.10,7.58,8.04,8.47,,,,,,,,,,,,,,,
6,6.07,6.65,7.14,7.59,8.03,8.45,,,,,,,,,,,,,,
7,5.63,6.20,6.69,7.14,7.58,8.00,8.42,,,,,,,,,,,,,
8,5.18,5.75,6.24,6.69,7.13,7.55,7.97,8.37,,,,,,,,,,,,
9,4.73,5.30,5.79,6.24,6.68,7.11,7.52,7.93,8.32,,,,,,,,,,,
10,4.28,4.85,5.34,5.80,6.23,6.66,7.07,7.48,7.88,8.27,,,,,,,,,,
11,3.83,4.41,4.89,5.35,5.78,6.21,6.62,7.03,7.43,7.82,8.21,,,,,,,,,
12,3.38,3.96,4.45,4.90,5.34,5.76,6.17,6.58,6.98,7.37,7.76,8.15,,,,,,,,
13,2.94,3.51,4.00,4.45,4.89,5.31,5.73,6.13,6.53,6.93,7.31,7.70,8.08,,,,,,,
14,2.49,3.06,3.55,4.00,4.44,4.86,5.28,5.68,6.08,6.48,6.87,7.25,7.63,8.01,,,,,,
15,2.04,2.61,3.10,3.55,3.99,4.42,4.83,5.24,5.63,6.03,6.42,6.80,7.18,7.56,7.93,,,,,
16,1.59,2.16,2.65,3.11,3.54,3.97,4.38,4.79,5.18,5.58,5.97,6.35,6.73,7.11,7.48,7.85,,,,
17,1.14,1.72,2.20,2.65,3.09,3.51,3.93,4.33,4.73,5.12,5.51,5.89,6.27,6.65,7.02,7.39,7.76,,,
18,0.70,1.26,1.74,2.19,2.62,3.04,3.45,3.85,4.24,4.63,5.02,5.40,5.78,6.15,6.53,6.89,7.26,7.63,,
19,0.29,0.80,1.24,1.66,2.07,2.47,2.86,3.24,3.62,4.00,4.37,4.74,5.11,5.47,5.83,6.19,6.55,6.90,7.26,
20,0.00,0.33,0.63,0.93,1.23,1.53,1.83,2.13,2.43,2.73,3.03,3.33,3.63,3.93,4.23,4.53,4.83,5.13,5.43,5.73
