i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,8.14,,,,,,,,,,,,,,,,,,,
2,7.70,8.27,,,,,,,,,,,,,,,,,,
3,7.26,7.83,8.31,,,,,,,,,,,,,,,,,
4,6.83,7.40,7.87,8.32,,,,,,,,,,,,,,,,
5,6.39,6.96,7.44,7.88,8.31,,,,,,,,,,,,,,,
6,5.95,6.52,7.00,7.45,7.88,8.29,,,,,,,,,,,,,,
7,5.51,6.09,6.56,7.01,7.44,7.86,8.27,,,,,,,,,,,,,
8,5.08,5.65,6.12,6.57,7.00,7.42,7.83,8.23,,,,,,,,,,,,
9,4.64,5.21,5.69,6.13,6.56,6.98,7.39,7.79,8.19,,,,,,,,,,,
10,4.20,4.77,5.25,5.70,6.13,6.55,6.95,7.36,7.75,8.14,,,,,,,,,,
11,3.77,4.34,4.81,5.26,5.69,6.11,6.52,6.92,7.31,7.70,8.08,,,,,,,,,
12,3.33,3.90,4.37,4.82,5.25,5.67,6.08,6.48,6.87,7.26,7.65,8.03,,,,,,,,
13,2.89,3.46,3.94,4.38,4.82,5.23,5.64,6.04,6.44,6.83,7.21,7.59,7.97,,,,,,,
14,2.45,3.02,3.50,3.95,4.38,4.80,5.21,5.61,6.00,6.39,6.77,7.15,7.53,7.90,,,,,,
15,2.02,2.59,3.06,3.51,3.94,4.36,4.77,5.17,5.56,5.95,6.34,6.72,7.09,7.47,7.84,,,,,
16,1.58,2.15,2.63,3.07,3.50,3.92,4.33,4.73,5.12,5.51,5.90,6.28,6.65,7.03,7.40,7.76,,,,
17,1.14,1.71,2.19,2.63,3.06,3.48,3.89,4.29,4.68,5.07,5.45,5.83,6.21,6.58,6.95,7.32,7.68,,,
18,0.71,1.27,1.74,2.18,2.60,3.02,3.42,3.82,4.21,4.60,4.98,5.35,5.73,6.10,6.47,6.83,7.20,7.56,,
19,0.30,0.81,1.25,1.66,2.07,2.46,2.85,3.23,3.61,3.98,4.35,4.72,5.08,5.44,5.80,6.15,6.51,6.86,7.21,
20,0.00,0.34,0.64,0.94,1.24,1.54,1.84,2.14,2.44,2.74,3.04,3.34,3.64,3.94,4.24,4.54,4.84,5.14,5.44,5.74
