i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,8.64,,,,,,,,,,,,,,,,,,,
2,8.19,8.85,,,,,,,,,,,,,,,,,,
3,7.73,8.40,8.87,,,,,,,,,,,,,,,,,
4,7.28,7.94,8.41,8.86,,,,,,,,,,,,,,,,
5,6.82,7.49,7.96,8.41,8.84,,,,,,,,,,,,,,,
6,6.37,7.03,7.50,7.95,8.38,8.80,,,,,,,,,,,,,,
7,5.91,6.58,7.05,7.50,7.93,8.35,8.76,,,,,,,,,,,,,
8,5.46,6.12,6.59,7.04,7.47,7.89,8.31,8.71,,,,,,,,,,,,
9,5.00,5.67,6.14,6.59,7.02,7.44,7.85,8.25,8.65,,,,,,,,,,,
10,4.55,5.21,5.68,6.13,6.56,6.98,7.40,7.80,8.20,8.59,,,,,,,,,,
11,4.09,4.76,5.23,5.68,6.11,6.53,6.94,7.34,7.74,8.13,8.52,,,,,,,,,
12,3.64,4.30,4.77,5.22,5.65,6.08,6.49,6.89,7.29,7.68,8.07,8.45,,,,,,,,
13,3.18,3.85,4.32,4.77,5.20,5.62,6.03,6.43,6.83,7.22,7.61,7.99,8.37,,,,,,,
14,2.73,3.40,3.86,4.31,4.75,5.17,5.58,5.98,6.38,6.77,7.16,7.54,7.92,8.29,,,,,,
15,2.27,2.94,3.41,3.86,4.29,4.71,5.12,5.52,5.92,6.31,6.70,7.08,7.46,7.84,8.21,,,,,
16,1.82,2.49,2.95,3.40,3.83,4.25,4.67,5.07,5.47,5.86,6.24,6.63,7.01,7.38,7.76,8.13,,,,
17,1.36,2.03,2.49,2.94,3.37,3.79,4.20,4.61,5.00,5.39,5.78,6.16,6.54,6.92,7.29,7.66,8.03,,,
18,0.91,1.57,2.02,2.47,2.89,3.31,3.71,4.11,4.51,4.89,5.28,5.66,6.04,6.41,6.78,7.15,7.52,7.88,,
19,0.42,1.07,1.50,1.91,2.31,2.71,3.10,3.48,3.86,4.23,4.60,4.97,5.34,5.70,6.06,6.42,6.78,7.13,7.49,
20,0.00,0.48,0.78,1.08,1.38,1.68,1.98,2.28,2.58,2.88,3.18,3.48,3.78,4.08,4.38,4.68,4.98,5.28,5.58,5.88
