i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.78,,,,,,,,,,,,,,,,,,
2,0.78,1.59,,,,,,,,,,,,,,,,,
3,0.78,1.59,2.46,,,,,,,,,,,,,,,,
4,0.78,1.59,2.46,3.37,,,,,,,,,,,,,,,
5,0.78,1.59,2.46,3.37,4.28,,,,,,,,,,,,,,
6,0.78,1.59,2.46,3.37,4.28,5.20,,,,,,,,,,,,,
7,0.78,1.59,2.46,3.37,4.28,5.20,6.12,,,,,,,,,,,,
8,0.78,1.59,2.46,3.37,4.28,5.20,6.12,7.04,,,,,,,,,,,
9,0.78,1.59,2.46,3.37,4.28,5.20,6.12,7.04,7.97,,,,,,,,,,
10,0.78,1.59,2.46,3.37,4.28,5.20,6.12,7.04,7.97,8.90,,,,,,,,,
11,0.78,1.59,2.46,3.37,4.28,5.20,6.12,7.04,7.97,8.90,9.83,,,,,,,,
12,0.78,1.59,2.46,3.37,4.28,5.20,6.12,7.04,7.97,8.90,9.83,10.77,,,,,,,
13,0.78,1.59,2.46,3.37,4.28,5.20,6.12,7.04,7.97,8.90,9.83,10.77,11.71,,,,,,
14,0.78,1.59,2.46,3.37,4.28,5.20,6.12,7.04,7.97,8.90,9.83,10.77,11.71,12.65,,,,,
15,0.78,1.59,2.46,3.37,4.28,5.19,6.11,7.04,7.97,8.90,9.83,10.77,11.71,12.65,13.59,,,,
16,0.77,1.59,2.46,3.36,4.27,5.19,6.11,7.03,7.96,8.89,9.83,10.76,11.70,12.64,13.59,14.53,,,
17,0.76,1.57,2.44,3.34,4.25,5.17,6.09,7.01,7.94,8.87,9.80,10.74,11.68,12.62,13.56,14.50,15.44,,
18,0.72,1.51,2.35,3.25,4.15,5.06,5.97,6.89,7.81,8.73,9.66,10.59,11.53,12.46,13.40,14.34,15.28,16.22,
19,0.46,1.20,2.00,2.83,3.68,4.54,5.42,6.30,7.19,8.09,8.99,9.90,10.81,11.72,12.64,13.56,14.48,15.41,16.33
