i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,5.11,,,,,,,,,,,,,,,,,,,
2,4.84,5.24,,,,,,,,,,,,,,,,,,
3,4.57,4.97,5.36,,,,,,,,,,,,,,,,,
4,4.29,4.69,5.09,5.47,,,,,,,,,,,,,,,,
5,4.02,4.42,4.81,5.19,5.56,,,,,,,,,,,,,,,
6,3.74,4.15,4.54,4.92,5.29,5.65,,,,,,,,,,,,,,
7,3.47,3.87,4.27,4.65,5.02,5.38,5.74,,,,,,,,,,,,,
8,3.20,3.60,3.99,4.37,4.74,5.11,5.46,5.81,,,,,,,,,,,,
9,2.92,3.32,3.72,4.10,4.47,4.83,5.19,5.54,5.89,,,,,,,,,,,
10,2.65,3.05,3.45,3.83,4.20,4.56,4.91,5.27,5.62,5.96,,,,,,,,,,
11,2.38,2.78,3.17,3.55,3.92,4.28,4.64,4.99,5.34,5.69,6.03,,,,,,,,,
12,2.10,2.50,2.90,3.28,3.65,4.01,4.37,4.72,5.07,5.42,5.76,6.10,,,,,,,,
13,1.83,2.23,2.63,3.00,3.37,3.74,4.09,4.45,4.80,5.14,5.49,5.83,6.17,,,,,,,
14,1.55,1.96,2.35,2.73,3.10,3.46,3.82,4.17,4.52,4.87,5.21,5.55,5.89,6.23,,,,,,
15,1.28,1.68,2.08,2.46,2.83,3.19,3.55,3.90,4.25,4.59,4.94,5.28,5.62,5.96,6.30,,,,,
16,1.01,1.41,1.80,2.18,2.55,2.92,3.27,3.62,3.97,4.32,4.66,5.01,5.35,5.69,6.02,6.36,,,,
17,0.73,1.13,1.53,1.91,2.28,2.64,3.00,3.35,3.70,4.05,4.39,4.73,5.07,5.41,5.75,6.08,6.42,,,
18,0.46,0.86,1.25,1.63,2.00,2.36,2.72,3.07,3.42,3.76,4.11,4.45,4.79,5.12,5.46,5.80,6.13,6.46,,
19,0.20,0.58,0.96,1.33,1.69,2.04,2.39,2.74,3.08,3.42,3.76,4.10,4.43,4.77,5.10,5.43,5.76,6.09,6.42,
20,0.00,0.27,0.57,0.87,1.17,1.47,1.77,2.07,2.37,2.67,2.97,3.27,3.57,3.87,4.17,4.47,4.77,5.07,5.37,5.67
