i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,8.62,,,,,,,,,,,,,,,,,,,
2,8.17,8.81,,,,,,,,,,,,,,,,,,
3,7.71,8.35,8.82,,,,,,,,,,,,,,,,,
4,7.25,7.90,8.36,8.82,,,,,,,,,,,,,,,,
5,6.79,7.44,7.91,8.36,8.80,,,,,,,,,,,,,,,
6,6.34,6.98,7.45,7.90,8.34,8.76,,,,,,,,,,,,,,
7,5.88,6.52,6.99,7.45,7.88,8.31,8.72,,,,,,,,,,,,,
8,5.42,6.07,6.54,6.99,7.43,7.85,8.26,8.67,,,,,,,,,,,,
9,4.97,5.61,6.08,6.53,6.97,7.39,7.81,8.21,8.61,,,,,,,,,,,
10,4.51,5.15,5.62,6.07,6.51,6.94,7.35,7.76,8.15,8.55,,,,,,,,,,
11,4.05,4.70,5.16,5.62,6.05,6.48,6.89,7.30,7.70,8.09,8.48,,,,,,,,,
12,3.59,4.24,4.71,5.16,5.60,6.02,6.43,6.84,7.24,7.63,8.02,8.41,,,,,,,,
13,3.14,3.78,4.25,4.70,5.14,5.56,5.98,6.38,6.78,7.18,7.57,7.95,8.33,,,,,,,
14,2.68,3.32,3.79,4.25,4.68,5.11,5.52,5.93,6.33,6.72,7.11,7.49,7.88,8.25,,,,,,
15,2.22,2.87,3.34,3.79,4.23,4.65,5.06,5.47,5.87,6.26,6.65,7.04,7.42,7.80,8.17,,,,,
16,1.77,2.41,2.88,3.33,3.77,4.19,4.60,5.01,5.41,5.80,6.19,6.58,6.96,7.34,7.71,8.08,,,,
17,1.31,1.95,2.42,2.87,3.30,3.73,4.14,4.55,4.94,5.34,5.73,6.11,6.49,6.87,7.24,7.61,7.98,,,
18,0.85,1.49,1.95,2.39,2.82,3.24,3.65,4.05,4.45,4.84,5.22,5.60,5.98,6.36,6.73,7.10,7.47,7.83,,
19,0.38,0.98,1.42,1.84,2.24,2.64,3.03,3.42,3.80,4.17,4.55,4.92,5.28,5.65,6.01,6.37,6.73,7.08,7.44,
20,0.00,0.43,0.73,1.03,1.33,1.63,1.93,2.23,2.53,2.83,3.13,3.43,3.73,4.03,4.33,4.63,4.93,5.23,5.53,5.83
