i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.36,,,,,,,,,,,,,,,,,,
2,0.36,1.25,,,,,,,,,,,,,,,,,
3,0.36,1.25,2.17,,,,,,,,,,,,,,,,
4,0.36,1.25,2.17,3.10,,,,,,,,,,,,,,,
5,0.36,1.25,2.17,3.10,4.03,,,,,,,,,,,,,,
6,0.36,1.25,2.17,3.10,4.03,4.97,,,,,,,,,,,,,
7,0.36,1.25,2.17,3.10,4.03,4.97,5.92,,,,,,,,,,,,
8,0.36,1.25,2.17,3.10,4.03,4.97,5.92,6.87,,,,,,,,,,,
9,0.36,1.25,2.17,3.10,4.03,4.97,5.92,6.87,7.82,,,,,,,,,,
10,0.36,1.25,2.17,3.10,4.03,4.97,5.92,6.87,7.82,8.78,,,,,,,,,
11,0.36,1.25,2.17,3.10,4.03,4.97,5.92,6.87,7.82,8.78,9.73,,,,,,,,
12,0.36,1.25,2.17,3.10,4.03,4.97,5.92,6.87,7.82,8.78,9.73,10.69,,,,,,,
13,0.36,1.25,2.17,3.10,4.03,4.97,5.92,6.87,7.82,8.78,9.73,10.69,11.65,,,,,,
14,0.36,1.25,2.17,3.10,4.03,4.97,5.92,6.87,7.82,8.78,9.73,10.69,11.65,12.61,,,,,
15,0.36,1.25,2.17,3.10,4.03,4.97,5.92,6.87,7.82,8.78,9.73,10.69,11.65,12.61,13.58,,,,
16,0.36,1.25,2.17,3.10,4.03,4.97,5.92,6.87,7.82,8.78,9.73,10.69,11.65,12.61,13.57,14.54,,,
17,0.36,1.25,2.16,3.09,4.03,4.97,5.91,6.86,7.82,8.77,9.73,10.68,11.64,12.61,13.57,14.53,15.50,,
18,0.35,1.23,2.14,3.07,4.00,4.94,5.88,6.83,7.78,8.73,9.69,10.64,11.60,12.56,13.52,14.49,15.45,16.42,
19,0.27,1.10,1.98,2.88,3.79,4.71,5.64,6.57,7.51,8.45,9.40,10.34,11.29,12.24,13.20,14.15,15.11,16.07,17.03
