i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.77,,,,,,,,,,,,,,,,,,
2,0.77,1.59,,,,,,,,,,,,,,,,,
3,0.77,1.59,2.46,,,,,,,,,,,,,,,,
4,0.77,1.59,2.46,3.36,,,,,,,,,,,,,,,
5,0.77,1.59,2.46,3.36,4.27,,,,,,,,,,,,,,
6,0.77,1.59,2.46,3.36,4.27,5.19,,,,,,,,,,,,,
7,0.77,1.59,2.46,3.36,4.27,5.19,6.11,,,,,,,,,,,,
8,0.77,1.59,2.46,3.36,4.27,5.19,6.11,7.04,,,,,,,,,,,
9,0.77,1.59,2.46,3.36,4.27,5.19,6.11,7.04,7.96,,,,,,,,,,
10,0.77,1.59,2.46,3.36,4.27,5.19,6.11,7.04,7.96,8.90,,,,,,,,,
11,0.77,1.59,2.46,3.36,4.27,5.19,6.11,7.04,7.96,8.90,9.83,,,,,,,,
12,0.77,1.59,2.46,3.36,4.27,5.19,6.11,7.04,7.96,8.90,9.83,10.77,,,,,,,
13,0.77,1.59,2.46,3.36,4.27,5.19,6.11,7.04,7.96,8.90,9.83,10.77,11.71,,,,,,
14,0.77,1.59,2.46,3.36,4.27,5.19,6.11,7.04,7.96,8.90,9.83,10.77,11.71,12.65,,,,,
15,0.77,1.59,2.46,3.36,4.27,5.19,6.11,7.04,7.96,8.90,9.83,10.77,11.70,12.65,13.59,,,,
16,0.77,1.58,2.45,3.36,4.27,5.19,6.11,7.03,7.96,8.89,9.82,10.76,11.70,12.64,13.58,14.53,,,
17,0.76,1.57,2.44,3.34,4.25,5.17,6.08,7.01,7.94,8.87,9.80,10.73,11.67,12.61,13.55,14.50,15.44,,
18,0.71,1.50,2.35,3.24,4.14,5.05,5.97,6.88,7.81,8.73,9.66,10.59,11.53,12.46,13.40,14.34,15.28,16.22,
19,0.45,1.20,2.00,2.83,3.68,4.54,5.42,6.30,7.19,8.09,8.99,9.90,10.81,11.72,12.64,13.56,14.48,15.41,16.34
