i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,8.61,,,,,,,,,,,,,,,,,,,
2,8.15,8.80,,,,,,,,,,,,,,,,,,
3,7.70,8.34,8.81,,,,,,,,,,,,,,,,,
4,7.24,7.89,8.36,8.81,,,,,,,,,,,,,,,,
5,6.78,7.43,7.90,8.35,8.79,,,,,,,,,,,,,,,
6,6.33,6.98,7.44,7.90,8.33,8.75,,,,,,,,,,,,,,
7,5.87,6.52,6.99,7.44,7.88,8.30,8.71,,,,,,,,,,,,,
8,5.42,6.06,6.53,6.98,7.42,7.84,8.26,8.66,,,,,,,,,,,,
9,4.96,5.61,6.08,6.53,6.96,7.39,7.80,8.20,8.60,,,,,,,,,,,
10,4.51,5.15,5.62,6.07,6.51,6.93,7.34,7.75,8.15,8.54,,,,,,,,,,
11,4.05,4.70,5.17,5.62,6.05,6.48,6.89,7.29,7.69,8.09,8.47,,,,,,,,,
12,3.60,4.24,4.71,5.16,5.60,6.02,6.43,6.84,7.24,7.63,8.02,8.40,,,,,,,,
13,3.14,3.79,4.26,4.71,5.14,5.56,5.98,6.38,6.78,7.17,7.56,7.95,8.33,,,,,,,
14,2.68,3.33,3.80,4.25,4.69,5.11,5.52,5.93,6.33,6.72,7.11,7.49,7.87,8.25,,,,,,
15,2.23,2.88,3.34,3.80,4.23,4.65,5.07,5.47,5.87,6.26,6.65,7.03,7.42,7.79,8.17,,,,,
16,1.77,2.42,2.89,3.34,3.77,4.20,4.61,5.01,5.41,5.81,6.19,6.58,6.96,7.34,7.71,8.08,,,,
17,1.32,1.96,2.43,2.88,3.31,3.73,4.15,4.55,4.95,5.34,5.73,6.11,6.49,6.87,7.24,7.61,7.98,,,
18,0.86,1.50,1.96,2.40,2.83,3.25,3.66,4.06,4.45,4.84,5.23,5.61,5.99,6.36,6.73,7.10,7.47,7.84,,
19,0.39,1.00,1.43,1.85,2.26,2.65,3.04,3.43,3.81,4.18,4.55,4.92,5.29,5.65,6.01,6.37,6.73,7.09,7.44,
20,0.00,0.44,0.74,1.04,1.34,1.64,1.94,2.24,2.54,2.84,3.14,3.44,3.74,4.04,4.34,4.64,4.94,5.24,5.54,5.84
