i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,8.44,,,,,,,,,,,,,,,,,,,
2,7.98,8.56,,,,,,,,,,,,,,,,,,
3,7.53,8.11,8.60,,,,,,,,,,,,,,,,,
4,7.07,7.65,8.15,8.60,,,,,,,,,,,,,,,,
5,6.62,7.20,7.69,8.15,8.59,,,,,,,,,,,,,,,
6,6.16,6.74,7.24,7.69,8.13,8.56,,,,,,,,,,,,,,
7,5.71,6.29,6.78,7.24,7.68,8.11,8.52,,,,,,,,,,,,,
8,5.25,5.84,6.33,6.78,7.22,7.65,8.07,8.48,,,,,,,,,,,,
9,4.80,5.38,5.87,6.33,6.77,7.20,7.61,8.02,8.42,,,,,,,,,,,
10,4.35,4.93,5.42,5.87,6.31,6.74,7.16,7.57,7.97,8.37,,,,,,,,,,
11,3.89,4.47,4.96,5.42,5.86,6.29,6.70,7.11,7.51,7.91,8.30,,,,,,,,,
12,3.44,4.02,4.51,4.96,5.40,5.83,6.25,6.66,7.06,7.46,7.85,8.23,,,,,,,,
13,2.98,3.56,4.05,4.51,4.95,5.38,5.79,6.20,6.61,7.00,7.39,7.78,8.16,,,,,,,
14,2.53,3.11,3.60,4.06,4.50,4.92,5.34,5.75,6.15,6.55,6.94,7.32,7.71,8.09,,,,,,
15,2.07,2.65,3.14,3.60,4.04,4.47,4.88,5.29,5.70,6.09,6.48,6.87,7.25,7.63,8.01,,,,,
16,1.62,2.20,2.69,3.14,3.58,4.01,4.43,4.84,5.24,5.63,6.03,6.41,6.79,7.17,7.55,7.92,,,,
17,1.16,1.74,2.23,2.69,3.13,3.55,3.97,4.38,4.78,5.17,5.56,5.95,6.33,6.71,7.08,7.46,7.83,,,
18,0.71,1.28,1.77,2.21,2.65,3.07,3.48,3.89,4.28,4.68,5.06,5.45,5.83,6.20,6.58,6.95,7.32,7.68,,
19,0.29,0.81,1.25,1.67,2.08,2.49,2.88,3.27,3.65,4.03,4.40,4.77,5.14,5.50,5.87,6.23,6.58,6.94,7.30,
20,0.00,0.34,0.64,0.94,1.24,1.54,1.84,2.14,2.44,2.74,3.04,3.34,3.64,3.94,4.24,4.54,4.84,5.14,5.44,5.74
