i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,8.77,,,,,,,,,,,,,,,,,,,
2,8.31,8.97,,,,,,,,,,,,,,,,,,
3,7.85,8.51,8.98,,,,,,,,,,,,,,,,,
4,7.38,8.05,8.52,8.97,,,,,,,,,,,,,,,,
5,6.92,7.58,8.05,8.51,8.95,,,,,,,,,,,,,,,
6,6.46,7.12,7.59,8.05,8.48,8.91,,,,,,,,,,,,,,
7,5.99,6.66,7.13,7.58,8.02,8.45,8.86,,,,,,,,,,,,,
8,5.53,6.19,6.66,7.12,7.56,7.98,8.40,8.81,,,,,,,,,,,,
9,5.07,5.73,6.20,6.66,7.09,7.52,7.93,8.34,8.74,,,,,,,,,,,
10,4.60,5.27,5.74,6.19,6.63,7.06,7.47,7.88,8.28,8.68,,,,,,,,,,
11,4.14,4.80,5.27,5.73,6.17,6.59,7.01,7.42,7.82,8.21,8.60,,,,,,,,,
12,3.68,4.34,4.81,5.27,5.70,6.13,6.54,6.95,7.35,7.75,8.14,8.53,,,,,,,,
13,3.21,3.88,4.35,4.80,5.24,5.67,6.08,6.49,6.89,7.29,7.68,8.06,8.45,,,,,,,
14,2.75,3.41,3.88,4.34,4.78,5.20,5.62,6.03,6.43,6.82,7.21,7.60,7.98,8.36,,,,,,
15,2.29,2.95,3.42,3.88,4.31,4.74,5.15,5.56,5.96,6.36,6.75,7.14,7.52,7.90,8.28,,,,,
16,1.82,2.49,2.96,3.41,3.85,4.27,4.69,5.10,5.50,5.89,6.28,6.67,7.05,7.43,7.81,8.18,,,,
17,1.36,2.02,2.49,2.94,3.38,3.80,4.22,4.63,5.03,5.42,5.81,6.20,6.58,6.96,7.33,7.71,8.08,,,
18,0.90,1.55,2.01,2.46,2.89,3.31,3.72,4.12,4.52,4.91,5.30,5.68,6.06,6.44,6.81,7.18,7.55,7.92,,
19,0.41,1.04,1.47,1.89,2.30,2.70,3.09,3.47,3.86,4.23,4.61,4.98,5.35,5.71,6.07,6.44,6.79,7.15,7.51,
20,0.00,0.46,0.76,1.06,1.36,1.66,1.96,2.26,2.56,2.86,3.16,3.46,3.76,4.06,4.36,4.66,4.96,5.26,5.56,5.86
