i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.50,,,,,,,,,,,,,,,,,,
2,0.50,1.38,,,,,,,,,,,,,,,,,
3,0.50,1.38,2.29,,,,,,,,,,,,,,,,
4,0.50,1.38,2.29,3.21,,,,,,,,,,,,,,,
5,0.50,1.38,2.29,3.21,4.15,,,,,,,,,,,,,,
6,0.50,1.38,2.29,3.21,4.15,5.08,,,,,,,,,,,,,
7,0.50,1.38,2.29,3.21,4.15,5.08,6.03,,,,,,,,,,,,
8,0.50,1.38,2.29,3.21,4.15,5.08,6.03,6.97,,,,,,,,,,,
9,0.50,1.38,2.29,3.21,4.15,5.08,6.03,6.97,7.92,,,,,,,,,,
10,0.50,1.38,2.29,3.21,4.15,5.08,6.03,6.97,7.92,8.87,,,,,,,,,
11,0.50,1.38,2.29,3.21,4.15,5.08,6.03,6.97,7.92,8.87,9.83,,,,,,,,
12,0.50,1.38,2.29,3.21,4.15,5.08,6.03,6.97,7.92,8.87,9.83,10.78,,,,,,,
13,0.50,1.38,2.29,3.21,4.15,5.08,6.03,6.97,7.92,8.87,9.83,10.78,11.74,,,,,,
14,0.50,1.38,2.29,3.21,4.15,5.08,6.03,6.97,7.92,8.87,9.83,10.78,11.74,12.70,,,,,
15,0.50,1.38,2.29,3.21,4.15,5.08,6.03,6.97,7.92,8.87,9.83,10.78,11.74,12.70,13.66,,,,
16,0.50,1.38,2.29,3.21,4.15,5.08,6.03,6.97,7.92,8.87,9.83,10.78,11.74,12.70,13.66,14.62,,,
17,0.50,1.38,2.29,3.21,4.14,5.08,6.02,6.97,7.91,8.86,9.82,10.77,11.73,12.69,13.65,14.61,15.57,,
18,0.48,1.35,2.26,3.18,4.10,5.04,5.98,6.92,7.87,8.82,9.77,10.72,11.68,12.63,13.59,14.55,15.51,16.47,
19,0.37,1.20,2.06,2.96,3.86,4.77,5.70,6.62,7.55,8.49,9.43,10.37,11.31,12.26,13.21,14.16,15.11,16.06,17.02
