i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,5.67,,,,,,,,,,,,,,,,,,,
2,5.36,5.77,,,,,,,,,,,,,,,,,,
3,5.06,5.47,5.88,,,,,,,,,,,,,,,,,
4,4.75,5.16,5.57,5.97,,,,,,,,,,,,,,,,
5,4.45,4.86,5.27,5.66,6.04,,,,,,,,,,,,,,,
6,4.14,4.55,4.96,5.36,5.73,6.11,,,,,,,,,,,,,,
7,3.84,4.25,4.66,5.05,5.43,5.80,6.17,,,,,,,,,,,,,
8,3.54,3.94,4.35,4.75,5.13,5.50,5.86,6.22,,,,,,,,,,,,
9,3.23,3.64,4.05,4.44,4.82,5.19,5.56,5.92,6.27,,,,,,,,,,,
10,2.93,3.33,3.75,4.14,4.52,4.89,5.25,5.61,5.97,6.32,,,,,,,,,,
11,2.62,3.03,3.44,3.83,4.21,4.58,4.95,5.31,5.66,6.01,6.36,,,,,,,,,
12,2.32,2.72,3.14,3.53,3.91,4.28,4.64,5.00,5.36,5.71,6.06,6.41,,,,,,,,
13,2.01,2.42,2.83,3.22,3.60,3.97,4.34,4.70,5.05,5.40,5.75,6.10,6.45,,,,,,,
14,1.71,2.11,2.53,2.92,3.30,3.67,4.03,4.39,4.75,5.10,5.45,5.80,6.14,6.49,,,,,,
15,1.40,1.81,2.22,2.61,2.99,3.36,3.73,4.09,4.44,4.79,5.14,5.49,5.84,6.18,6.52,,,,,
16,1.10,1.50,1.92,2.31,2.69,3.06,3.42,3.78,4.14,4.49,4.84,5.19,5.53,5.88,6.22,6.56,,,,
17,0.79,1.20,1.61,2.00,2.38,2.75,3.12,3.48,3.83,4.18,4.53,4.88,5.23,5.57,5.91,6.25,6.59,,,
18,0.49,0.89,1.30,1.69,2.07,2.44,2.80,3.16,3.51,3.87,4.21,4.56,4.91,5.25,5.59,5.93,6.27,6.60,,
19,0.20,0.58,0.98,1.35,1.72,2.08,2.44,2.79,3.14,3.48,3.82,4.16,4.50,4.84,5.18,5.51,5.85,6.18,6.51,
20,0.00,0.25,0.55,0.85,1.15,1.45,1.75,2.05,2.35,2.65,2.95,3.25,3.55,3.85,4.15,4.45,4.75,5.05,5.35,5.65
