i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,5.50,,,,,,,,,,,,,,,,,,,
2,5.20,5.61,,,,,,,,,,,,,,,,,,
3,4.91,5.31,5.72,,,,,,,,,,,,,,,,,
4,4.61,5.02,5.43,5.81,,,,,,,,,,,,,,,,
5,4.32,4.72,5.13,5.52,5.89,,,,,,,,,,,,,,,
6,4.02,4.43,4.84,5.22,5.60,5.97,,,,,,,,,,,,,,
7,3.73,4.13,4.54,4.93,5.30,5.67,6.03,,,,,,,,,,,,,
8,3.43,3.84,4.25,4.63,5.01,5.38,5.74,6.10,,,,,,,,,,,,
9,3.14,3.54,3.95,4.34,4.71,5.08,5.44,5.80,6.15,,,,,,,,,,,
10,2.84,3.25,3.66,4.04,4.42,4.79,5.15,5.51,5.86,6.21,,,,,,,,,,
11,2.55,2.95,3.36,3.75,4.12,4.49,4.85,5.21,5.56,5.92,6.26,,,,,,,,,
12,2.25,2.66,3.07,3.45,3.83,4.20,4.56,4.92,5.27,5.62,5.97,6.31,,,,,,,,
13,1.96,2.36,2.77,3.16,3.53,3.90,4.26,4.62,4.97,5.33,5.67,6.02,6.36,,,,,,,
14,1.66,2.07,2.48,2.86,3.24,3.61,3.97,4.33,4.68,5.03,5.38,5.72,6.07,6.41,,,,,,
15,1.37,1.77,2.18,2.57,2.94,3.31,3.67,4.03,4.38,4.74,5.08,5.43,5.77,6.11,6.45,,,,,
16,1.07,1.48,1.89,2.27,2.65,3.02,3.38,3.74,4.09,4.44,4.79,5.13,5.48,5.82,6.16,6.50,,,,
17,0.78,1.18,1.59,1.98,2.35,2.72,3.08,3.44,3.79,4.14,4.49,4.84,5.18,5.52,5.86,6.20,6.54,,,
18,0.48,0.89,1.29,1.68,2.05,2.42,2.78,3.13,3.49,3.84,4.18,4.53,4.87,5.21,5.55,5.89,6.23,6.56,,
19,0.20,0.59,0.98,1.35,1.71,2.07,2.43,2.78,3.12,3.47,3.81,4.15,4.48,4.82,5.16,5.49,5.82,6.16,6.49,
20,0.00,0.26,0.56,0.86,1.16,1.46,1.76,2.06,2.36,2.66,2.96,3.26,3.56,3.86,4.16,4.46,4.76,5.06,5.36,5.66
