i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.66,,,,,,,,,,,,,,,,,,
2,0.66,1.54,,,,,,,,,,,,,,,,,
3,0.66,1.54,2.34,,,,,,,,,,,,,,,,
4,0.66,1.54,2.34,3.22,,,,,,,,,,,,,,,
5,0.66,1.54,2.34,3.22,4.11,,,,,,,,,,,,,,
6,0.66,1.54,2.34,3.22,4.11,5.01,,,,,,,,,,,,,
7,0.66,1.54,2.34,3.22,4.11,5.01,5.92,,,,,,,,,,,,
8,0.66,1.54,2.34,3.22,4.11,5.01,5.92,6.83,,,,,,,,,,,
9,0.66,1.54,2.34,3.22,4.11,5.01,5.92,6.83,7.75,,,,,,,,,,
10,0.66,1.54,2.34,3.22,4.11,5.01,5.92,6.83,7.75,8.68,,,,,,,,,
11,0.66,1.54,2.34,3.22,4.11,5.01,5.92,6.83,7.75,8.68,9.60,,,,,,,,
12,0.66,1.54,2.34,3.22,4.11,5.01,5.92,6.83,7.75,8.68,9.60,10.53,,,,,,,
13,0.66,1.54,2.34,3.22,4.11,5.01,5.92,6.83,7.75,8.68,9.60,10.53,11.47,,,,,,
14,0.66,1.54,2.34,3.22,4.11,5.01,5.92,6.83,7.75,8.68,9.60,10.53,11.47,12.40,,,,,
15,0.66,1.54,2.34,3.21,4.11,5.01,5.91,6.83,7.75,8.67,9.60,10.53,11.47,12.40,13.34,,,,
16,0.66,1.54,2.34,3.21,4.10,5.00,5.91,6.82,7.74,8.67,9.60,10.53,11.46,12.40,13.33,14.27,,,
17,0.65,1.52,2.32,3.19,4.08,4.98,5.88,6.80,7.71,8.64,9.56,10.49,11.43,12.36,13.30,14.24,15.18,,
18,0.58,1.40,2.22,3.08,3.95,4.84,5.74,6.65,7.56,8.48,9.40,10.32,11.25,12.18,13.11,14.05,14.98,15.92,
19,0.37,1.07,1.83,2.63,3.45,4.30,5.15,6.02,6.90,7.78,8.67,9.56,10.47,11.37,12.28,13.19,14.10,15.02,15.94
