i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,8.49,,,,,,,,,,,,,,,,,,,
2,8.04,8.64,,,,,,,,,,,,,,,,,,
3,7.58,8.18,8.66,,,,,,,,,,,,,,,,,
4,7.13,7.73,8.21,8.67,,,,,,,,,,,,,,,,
5,6.67,7.27,7.75,8.21,8.65,,,,,,,,,,,,,,,
6,6.22,6.82,7.30,7.75,8.19,8.62,,,,,,,,,,,,,,
7,5.76,6.36,6.84,7.30,7.74,8.16,8.58,,,,,,,,,,,,,
8,5.31,5.90,6.39,6.84,7.28,7.71,8.13,8.53,,,,,,,,,,,,
9,4.85,5.45,5.93,6.39,6.83,7.25,7.67,8.08,8.48,,,,,,,,,,,
10,4.39,4.99,5.48,5.93,6.37,6.80,7.21,7.62,8.02,8.42,,,,,,,,,,
11,3.94,4.54,5.02,5.48,5.92,6.34,6.76,7.17,7.57,7.96,8.35,,,,,,,,,
12,3.48,4.08,4.56,5.02,5.46,5.89,6.30,6.71,7.11,7.51,7.90,8.28,,,,,,,,
13,3.03,3.63,4.11,4.57,5.00,5.43,5.85,6.26,6.66,7.05,7.44,7.83,8.21,,,,,,,
14,2.57,3.17,3.65,4.11,4.55,4.98,5.39,5.80,6.20,6.60,6.99,7.37,7.76,8.13,,,,,,
15,2.12,2.72,3.20,3.65,4.09,4.52,4.94,5.34,5.75,6.14,6.53,6.92,7.30,7.68,8.05,,,,,
16,1.66,2.26,2.74,3.20,3.64,4.06,4.48,4.89,5.29,5.68,6.07,6.46,6.84,7.22,7.60,7.97,,,,
17,1.21,1.80,2.28,2.74,3.18,3.60,4.02,4.42,4.82,5.22,5.61,5.99,6.38,6.75,7.13,7.50,7.87,,,
18,0.75,1.34,1.82,2.26,2.70,3.12,3.53,3.93,4.33,4.72,5.11,5.49,5.87,6.25,6.62,6.99,7.36,7.73,,
19,0.32,0.86,1.30,1.72,2.13,2.53,2.92,3.31,3.69,4.07,4.44,4.81,5.18,5.54,5.91,6.27,6.63,6.98,7.34,
20,0.00,0.36,0.66,0.96,1.26,1.56,1.86,2.16,2.46,2.76,3.06,3.36,3.66,3.96,4.26,4.56,4.86,5.16,5.46,5.76
