i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.35,,,,,,,,,,,,,,,,,,
2,0.35,1.25,,,,,,,,,,,,,,,,,
3,0.35,1.25,2.16,,,,,,,,,,,,,,,,
4,0.35,1.25,2.16,3.08,,,,,,,,,,,,,,,
5,0.35,1.25,2.16,3.08,4.03,,,,,,,,,,,,,,
6,0.35,1.25,2.16,3.08,4.03,4.96,,,,,,,,,,,,,
7,0.35,1.25,2.16,3.08,4.03,4.96,5.91,,,,,,,,,,,,
8,0.35,1.25,2.16,3.08,4.03,4.96,5.91,6.86,,,,,,,,,,,
9,0.35,1.25,2.16,3.08,4.03,4.96,5.91,6.86,7.82,,,,,,,,,,
10,0.35,1.25,2.16,3.08,4.03,4.96,5.91,6.86,7.82,8.77,,,,,,,,,
11,0.35,1.25,2.16,3.08,4.03,4.96,5.91,6.86,7.82,8.77,9.72,,,,,,,,
12,0.35,1.25,2.16,3.08,4.03,4.96,5.91,6.86,7.82,8.77,9.72,10.69,,,,,,,
13,0.35,1.25,2.16,3.08,4.03,4.96,5.91,6.86,7.82,8.77,9.72,10.69,11.64,,,,,,
14,0.35,1.25,2.16,3.08,4.03,4.96,5.91,6.86,7.82,8.77,9.72,10.69,11.64,12.61,,,,,
15,0.35,1.25,2.16,3.08,4.03,4.96,5.91,6.86,7.82,8.77,9.72,10.69,11.64,12.61,13.57,,,,
16,0.35,1.25,2.16,3.08,4.03,4.96,5.91,6.86,7.82,8.77,9.72,10.69,11.64,12.61,13.57,14.54,,,
17,0.35,1.24,2.15,3.08,4.02,4.96,5.91,6.86,7.81,8.77,9.72,10.68,11.64,12.60,13.56,14.53,15.49,,
18,0.34,1.23,2.13,3.06,3.99,4.93,5.88,6.83,7.78,8.73,9.68,10.64,11.60,12.56,13.52,14.48,15.45,16.41,
19,0.27,1.09,1.98,2.88,3.79,4.71,5.64,6.58,7.51,8.46,9.40,10.35,11.29,12.24,13.20,14.15,15.11,16.07,17.03
