i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,7.61,,,,,,,,,,,,,,,,,,,
2,7.21,7.77,,,,,,,,,,,,,,,,,,
3,6.80,7.36,7.81,,,,,,,,,,,,,,,,,
4,6.39,6.95,7.41,7.84,,,,,,,,,,,,,,,,
5,5.99,6.55,7.00,7.43,7.85,,,,,,,,,,,,,,,
6,5.58,6.14,6.60,7.03,7.44,7.84,,,,,,,,,,,,,,
7,5.18,5.74,6.19,6.62,7.03,7.44,7.83,,,,,,,,,,,,,
8,4.77,5.33,5.78,6.21,6.63,7.03,7.42,7.81,,,,,,,,,,,,
9,4.36,4.92,5.38,5.81,6.22,6.63,7.02,7.41,7.79,,,,,,,,,,,
10,3.96,4.52,4.97,5.40,5.82,6.22,6.61,7.00,7.38,7.76,,,,,,,,,,
11,3.55,4.11,4.57,5.00,5.41,5.81,6.21,6.59,6.98,7.35,7.72,,,,,,,,,
12,3.15,3.71,4.16,4.59,5.01,5.41,5.80,6.19,6.57,6.95,7.32,7.69,,,,,,,,
13,2.74,3.30,3.75,4.19,4.60,5.00,5.40,5.78,6.16,6.54,6.91,7.28,7.65,,,,,,,
14,2.34,2.90,3.35,3.78,4.19,4.60,4.99,5.38,5.76,6.13,6.51,6.88,7.24,7.61,,,,,,
15,1.93,2.49,2.94,3.37,3.79,4.19,4.58,4.97,5.35,5.73,6.10,6.47,6.84,7.20,7.56,,,,,
16,1.52,2.08,2.54,2.97,3.38,3.78,4.18,4.56,4.95,5.32,5.69,6.06,6.43,6.79,7.15,7.51,,,,
17,1.12,1.68,2.13,2.56,2.97,3.37,3.77,4.15,4.53,4.91,5.28,5.65,6.02,6.38,6.74,7.10,7.46,,,
18,0.72,1.27,1.71,2.14,2.55,2.95,3.34,3.72,4.10,4.48,4.85,5.21,5.58,5.94,6.30,6.66,7.01,7.37,,
19,0.32,0.84,1.26,1.67,2.06,2.44,2.82,3.19,3.56,3.92,4.28,4.64,5.00,5.35,5.70,6.05,6.40,6.75,7.09,
20,0.00,0.37,0.67,0.97,1.27,1.57,1.87,2.17,2.47,2.77,3.07,3.37,3.67,3.97,4.27,4.57,4.87,5.17,5.47,5.77
