i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,8.73,,,,,,,,,,,,,,,,,,,
2,8.27,8.98,,,,,,,,,,,,,,,,,,
3,7.81,8.52,8.99,,,,,,,,,,,,,,,,,
4,7.35,8.06,8.53,8.98,,,,,,,,,,,,,,,,
5,6.90,7.60,8.07,8.52,8.95,,,,,,,,,,,,,,,
6,6.44,7.15,7.62,8.06,8.50,8.92,,,,,,,,,,,,,,
7,5.98,6.69,7.16,7.61,8.04,8.46,8.87,,,,,,,,,,,,,
8,5.52,6.23,6.70,7.15,7.58,8.00,8.41,8.81,,,,,,,,,,,,
9,5.06,5.77,6.24,6.69,7.12,7.54,7.95,8.36,8.75,,,,,,,,,,,
10,4.61,5.31,5.78,6.23,6.66,7.08,7.49,7.90,8.30,8.69,,,,,,,,,,
11,4.15,4.86,5.33,5.77,6.21,6.63,7.04,7.44,7.84,8.23,8.62,,,,,,,,,
12,3.69,4.40,4.87,5.32,5.75,6.17,6.58,6.98,7.38,7.77,8.16,8.54,,,,,,,,
13,3.23,3.94,4.41,4.86,5.29,5.71,6.12,6.52,6.92,7.31,7.70,8.08,8.46,,,,,,,
14,2.78,3.48,3.95,4.40,4.83,5.25,5.66,6.07,6.46,6.86,7.24,7.63,8.01,8.38,,,,,,
15,2.32,3.03,3.49,3.94,4.37,4.79,5.21,5.61,6.01,6.40,6.78,7.17,7.55,7.93,8.30,,,,,
16,1.86,2.57,3.03,3.48,3.92,4.33,4.75,5.15,5.55,5.94,6.32,6.71,7.09,7.46,7.84,8.21,,,,
17,1.40,2.11,2.57,3.02,3.45,3.87,4.28,4.68,5.08,5.47,5.86,6.24,6.62,7.00,7.37,7.74,8.11,,,
18,0.95,1.64,2.10,2.54,2.96,3.38,3.79,4.19,4.58,4.97,5.35,5.73,6.11,6.48,6.86,7.22,7.59,7.96,,
19,0.46,1.13,1.56,1.98,2.38,2.77,3.16,3.54,3.92,4.30,4.67,5.04,5.40,5.77,6.13,6.49,6.84,7.20,7.55,
20,0.00,0.52,0.82,1.12,1.42,1.72,2.02,2.32,2.62,2.92,3.22,3.52,3.82,4.12,4.42,4.72,5.02,5.32,5.62,5.92
