i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,8.90,,,,,,,,,,,,,,,,,,,
2,8.43,9.11,,,,,,,,,,,,,,,,,,
3,7.97,8.65,9.12,,,,,,,,,,,,,,,,,
4,7.50,8.18,8.65,9.11,,,,,,,,,,,,,,,,
5,7.03,7.71,8.18,8.64,9.08,,,,,,,,,,,,,,,
6,6.56,7.24,7.71,8.17,8.61,9.04,,,,,,,,,,,,,,
7,6.09,6.77,7.24,7.70,8.14,8.57,8.98,,,,,,,,,,,,,
8,5.62,6.30,6.78,7.23,7.67,8.10,8.52,8.92,,,,,,,,,,,,
9,5.15,5.84,6.31,6.76,7.20,7.63,8.05,8.46,8.86,,,,,,,,,,,
10,4.69,5.37,5.84,6.30,6.73,7.16,7.58,7.99,8.39,8.79,,,,,,,,,,
11,4.22,4.90,5.37,5.83,6.27,6.69,7.11,7.52,7.92,8.32,8.71,,,,,,,,,
12,3.75,4.43,4.90,5.36,5.80,6.22,6.64,7.05,7.45,7.85,8.24,8.63,,,,,,,,
13,3.28,3.96,4.43,4.89,5.33,5.76,6.17,6.58,6.99,7.38,7.77,8.16,8.55,,,,,,,
14,2.81,3.49,3.97,4.42,4.86,5.29,5.70,6.11,6.52,6.91,7.31,7.69,8.08,8.46,,,,,,
15,2.34,3.02,3.50,3.95,4.39,4.82,5.24,5.65,6.05,6.44,6.84,7.22,7.61,7.99,8.37,,,,,
16,1.87,2.56,3.03,3.48,3.92,4.35,4.77,5.17,5.58,5.97,6.37,6.75,7.14,7.52,7.90,8.27,,,,
17,1.41,2.08,2.55,3.01,3.45,3.87,4.29,4.70,5.10,5.50,5.89,6.27,6.66,7.04,7.42,7.79,8.16,,,
18,0.94,1.61,2.07,2.52,2.95,3.37,3.78,4.19,4.59,4.98,5.37,5.75,6.13,6.51,6.89,7.26,7.63,8.00,,
19,0.43,1.08,1.52,1.94,2.35,2.75,3.14,3.53,3.91,4.29,4.66,5.03,5.40,5.77,6.13,6.49,6.85,7.21,7.57,
20,0.00,0.49,0.79,1.09,1.39,1.69,1.99,2.29,2.59,2.89,3.19,3.49,3.79,4.09,4.39,4.69,4.99,5.29,5.59,5.89
