i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,8.67,,,,,,,,,,,,,,,,,,,
2,8.22,8.92,,,,,,,,,,,,,,,,,,
3,7.76,8.46,8.93,,,,,,,,,,,,,,,,,
4,7.31,8.01,8.47,8.92,,,,,,,,,,,,,,,,
5,6.85,7.55,8.02,8.47,8.90,,,,,,,,,,,,,,,
6,6.40,7.09,7.56,8.01,8.44,8.86,,,,,,,,,,,,,,
7,5.94,6.64,7.11,7.55,7.99,8.41,8.82,,,,,,,,,,,,,
8,5.49,6.18,6.65,7.10,7.53,7.95,8.36,8.76,,,,,,,,,,,,
9,5.03,5.73,6.20,6.64,7.07,7.49,7.90,8.31,8.70,,,,,,,,,,,
10,4.57,5.27,5.74,6.19,6.62,7.04,7.45,7.85,8.25,8.64,,,,,,,,,,
11,4.12,4.82,5.28,5.73,6.16,6.58,6.99,7.40,7.79,8.18,8.57,,,,,,,,,
12,3.66,4.36,4.83,5.28,5.71,6.13,6.54,6.94,7.34,7.73,8.11,8.50,,,,,,,,
13,3.21,3.91,4.37,4.82,5.25,5.67,6.08,6.48,6.88,7.27,7.66,8.04,8.42,,,,,,,
14,2.75,3.45,3.92,4.37,4.80,5.22,5.63,6.03,6.43,6.82,7.20,7.59,7.97,8.34,,,,,,
15,2.30,2.99,3.46,3.91,4.34,4.76,5.17,5.57,5.97,6.36,6.75,7.13,7.51,7.89,8.26,,,,,
16,1.84,2.54,3.01,3.45,3.88,4.30,4.71,5.12,5.51,5.90,6.29,6.67,7.05,7.43,7.80,8.17,,,,
17,1.39,2.08,2.55,2.99,3.42,3.84,4.25,4.65,5.05,5.44,5.82,6.21,6.59,6.96,7.34,7.71,8.07,,,
18,0.93,1.61,2.07,2.51,2.94,3.35,3.76,4.16,4.55,4.94,5.32,5.70,6.08,6.45,6.82,7.19,7.56,7.92,,
19,0.45,1.11,1.54,1.96,2.36,2.75,3.14,3.52,3.90,4.28,4.65,5.01,5.38,5.74,6.10,6.46,6.82,7.17,7.53,
20,0.00,0.51,0.81,1.11,1.41,1.71,2.01,2.31,2.61,2.91,3.21,3.51,3.81,4.11,4.41,4.71,5.01,5.31,5.61,5.91
