i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.53,,,,,,,,,,,,,,,,,,
2,0.53,1.38,,,,,,,,,,,,,,,,,
3,0.53,1.38,2.27,,,,,,,,,,,,,,,,
4,0.53,1.38,2.27,3.16,,,,,,,,,,,,,,,
5,0.53,1.38,2.27,3.16,4.07,,,,,,,,,,,,,,
6,0.53,1.38,2.27,3.16,4.07,4.99,,,,,,,,,,,,,
7,0.53,1.38,2.27,3.16,4.07,4.99,5.92,,,,,,,,,,,,
8,0.53,1.38,2.27,3.16,4.07,4.99,5.92,6.85,,,,,,,,,,,
9,0.53,1.38,2.27,3.16,4.07,4.99,5.92,6.85,7.78,,,,,,,,,,
10,0.53,1.38,2.27,3.16,4.07,4.99,5.92,6.85,7.78,8.72,,,,,,,,,
11,0.53,1.38,2.27,3.16,4.07,4.99,5.92,6.85,7.78,8.72,9.66,,,,,,,,
12,0.53,1.38,2.27,3.16,4.07,4.99,5.92,6.85,7.78,8.72,9.66,10.60,,,,,,,
13,0.53,1.38,2.27,3.16,4.07,4.99,5.92,6.85,7.78,8.72,9.66,10.60,11.54,,,,,,
14,0.53,1.38,2.27,3.16,4.07,4.99,5.92,6.85,7.78,8.72,9.66,10.60,11.54,12.49,,,,,
15,0.53,1.38,2.27,3.16,4.07,4.99,5.92,6.85,7.78,8.72,9.66,10.60,11.54,12.49,13.44,,,,
16,0.53,1.38,2.26,3.16,4.07,4.99,5.91,6.84,7.78,8.71,9.65,10.59,11.54,12.48,13.43,14.38,,,
17,0.53,1.37,2.25,3.15,4.06,4.98,5.90,6.83,7.76,8.70,9.63,10.58,11.52,12.46,13.41,14.36,15.31,,
18,0.49,1.32,2.19,3.08,3.98,4.89,5.81,6.73,7.66,8.59,9.53,10.47,11.41,12.35,13.29,14.24,15.19,16.14,
19,0.35,1.08,1.88,2.72,3.58,4.46,5.35,6.24,7.15,8.05,8.97,9.88,10.80,11.73,12.65,13.58,14.51,15.45,16.38
