i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,8.75,,,,,,,,,,,,,,,,,,,
2,8.29,9.04,,,,,,,,,,,,,,,,,,
3,7.83,8.58,9.05,,,,,,,,,,,,,,,,,
4,7.38,8.12,8.59,9.04,,,,,,,,,,,,,,,,
5,6.92,7.67,8.13,8.58,9.01,,,,,,,,,,,,,,,
6,6.46,7.21,7.68,8.12,8.55,8.97,,,,,,,,,,,,,,
7,6.00,6.75,7.22,7.66,8.10,8.51,8.92,,,,,,,,,,,,,
8,5.54,6.29,6.76,7.21,7.64,8.06,8.47,8.87,,,,,,,,,,,,
9,5.09,5.83,6.30,6.75,7.18,7.60,8.01,8.41,8.81,,,,,,,,,,,
10,4.63,5.38,5.84,6.29,6.72,7.14,7.55,7.95,8.35,8.74,,,,,,,,,,
11,4.17,4.92,5.39,5.83,6.26,6.68,7.09,7.49,7.89,8.28,8.67,,,,,,,,,
12,3.71,4.46,4.93,5.38,5.81,6.22,6.63,7.04,7.43,7.82,8.21,8.59,,,,,,,,
13,3.25,4.00,4.47,4.92,5.35,5.77,6.18,6.58,6.97,7.37,7.75,8.13,8.51,,,,,,,
14,2.80,3.55,4.01,4.46,4.89,5.31,5.72,6.12,6.52,6.91,7.29,7.68,8.06,8.43,,,,,,
15,2.34,3.09,3.56,4.00,4.43,4.85,5.26,5.66,6.06,6.45,6.84,7.22,7.60,7.97,8.35,,,,,
16,1.88,2.63,3.10,3.54,3.97,4.39,4.80,5.20,5.60,5.99,6.38,6.76,7.14,7.51,7.89,8.26,,,,
17,1.42,2.17,2.63,3.08,3.51,3.93,4.33,4.74,5.13,5.52,5.91,6.29,6.67,7.04,7.42,7.79,8.16,,,
18,0.97,1.70,2.16,2.60,3.02,3.43,3.84,4.24,4.63,5.02,5.40,5.78,6.16,6.53,6.90,7.27,7.64,8.00,,
19,0.48,1.20,1.62,2.03,2.43,2.83,3.21,3.59,3.97,4.35,4.72,5.08,5.45,5.81,6.17,6.53,6.89,7.25,7.60,
20,0.00,0.56,0.86,1.16,1.46,1.76,2.06,2.36,2.66,2.96,3.26,3.56,3.86,4.16,4.46,4.76,5.06,5.36,5.66,5.96
