i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.39,,,,,,,,,,,,,,,,,,
2,0.39,1.25,,,,,,,,,,,,,,,,,
3,0.39,1.25,2.16,,,,,,,,,,,,,,,,
4,0.39,1.25,2.16,3.08,,,,,,,,,,,,,,,
5,0.39,1.25,2.16,3.08,4.00,,,,,,,,,,,,,,
6,0.39,1.25,2.16,3.08,4.00,4.93,,,,,,,,,,,,,
7,0.39,1.25,2.16,3.08,4.00,4.93,5.87,,,,,,,,,,,,
8,0.39,1.25,2.16,3.08,4.00,4.93,5.87,6.81,,,,,,,,,,,
9,0.39,1.25,2.16,3.08,4.00,4.93,5.87,6.81,7.75,,,,,,,,,,
10,0.39,1.25,2.16,3.08,4.00,4.93,5.87,6.81,7.75,8.70,,,,,,,,,
11,0.39,1.25,2.16,3.08,4.00,4.93,5.87,6.81,7.75,8.70,9.65,,,,,,,,
12,0.39,1.25,2.16,3.08,4.00,4.93,5.87,6.81,7.75,8.70,9.65,10.60,,,,,,,
13,0.39,1.25,2.16,3.08,4.00,4.93,5.87,6.81,7.75,8.70,9.65,10.60,11.55,,,,,,
14,0.39,1.25,2.16,3.08,4.00,4.93,5.87,6.81,7.75,8.70,9.65,10.60,11.55,12.51,,,,,
15,0.39,1.25,2.16,3.08,4.00,4.93,5.87,6.81,7.75,8.70,9.65,10.60,11.55,12.51,13.46,,,,
16,0.39,1.25,2.16,3.08,4.00,4.93,5.87,6.80,7.75,8.70,9.64,10.60,11.55,12.51,13.46,14.41,,,
17,0.39,1.25,2.15,3.06,3.99,4.92,5.86,6.80,7.74,8.69,9.63,10.59,11.54,12.49,13.45,14.40,15.37,,
18,0.37,1.22,2.12,3.02,3.94,4.87,5.80,6.74,7.68,8.62,9.57,10.52,11.47,12.43,13.38,14.34,15.29,16.25,
19,0.28,1.05,1.90,2.77,3.66,4.56,5.47,6.39,7.31,8.24,9.17,10.11,11.04,11.98,12.92,13.87,14.81,15.76,16.70
