i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.76,,,,,,,,,,,,,,,,,,
2,0.76,1.58,,,,,,,,,,,,,,,,,
3,0.76,1.58,2.45,,,,,,,,,,,,,,,,
4,0.76,1.58,2.45,3.36,,,,,,,,,,,,,,,
5,0.76,1.58,2.45,3.36,4.27,,,,,,,,,,,,,,
6,0.76,1.58,2.45,3.36,4.27,5.19,,,,,,,,,,,,,
7,0.76,1.58,2.45,3.36,4.27,5.19,6.11,,,,,,,,,,,,
8,0.76,1.58,2.45,3.36,4.27,5.19,6.11,7.04,,,,,,,,,,,
9,0.76,1.58,2.45,3.36,4.27,5.19,6.11,7.04,7.97,,,,,,,,,,
10,0.76,1.58,2.45,3.36,4.27,5.19,6.11,7.04,7.97,8.90,,,,,,,,,
11,0.76,1.58,2.45,3.36,4.27,5.19,6.11,7.04,7.97,8.90,9.83,,,,,,,,
12,0.76,1.58,2.45,3.36,4.27,5.19,6.11,7.04,7.97,8.90,9.83,10.77,,,,,,,
13,0.76,1.58,2.45,3.36,4.27,5.19,6.11,7.04,7.97,8.90,9.83,10.77,11.71,,,,,,
14,0.76,1.58,2.45,3.36,4.27,5.19,6.11,7.04,7.97,8.90,9.83,10.77,11.71,12.65,,,,,
15,0.76,1.58,2.45,3.36,4.27,5.19,6.11,7.04,7.96,8.90,9.83,10.77,11.71,12.65,13.59,,,,
16,0.75,1.58,2.45,3.35,4.27,5.18,6.11,7.03,7.96,8.89,9.83,10.76,11.70,12.64,13.59,14.53,,,
17,0.74,1.56,2.43,3.34,4.25,5.16,6.08,7.01,7.94,8.87,9.80,10.74,11.68,12.62,13.56,14.50,15.45,,
18,0.70,1.50,2.35,3.24,4.15,5.05,5.97,6.89,7.81,8.74,9.67,10.60,11.53,12.47,13.41,14.35,15.29,16.23,
19,0.45,1.20,2.00,2.83,3.69,4.55,5.43,6.31,7.21,8.10,9.01,9.92,10.83,11.74,12.66,13.58,14.51,15.43,16.36
